,,Biomass,NaturalGas,SteamUtility
2023,6745,29.4,44.75,78.6
2023,6746,29.4,44.75,78.6
2023,6747,29.4,44.75,78.6
2023,6748,29.4,44.75,78.6
2023,6749,29.4,44.75,78.6
2023,6750,29.4,44.75,78.6
2023,6751,29.4,44.75,78.6
2023,6752,29.4,44.75,78.6
2023,6753,29.4,44.75,78.6
2023,6754,29.4,44.75,78.6
2023,6755,29.4,44.75,78.6
2023,6756,29.4,44.75,78.6
2023,6757,29.4,44.75,78.6
2023,6758,29.4,44.75,78.6
2023,6759,29.4,44.75,78.6
2023,6760,29.4,44.75,78.6
2023,6761,29.4,44.75,78.6
2023,6762,29.4,44.75,78.6
2023,6763,29.4,44.75,78.6
2023,6764,29.4,44.75,78.6
2023,6765,29.4,44.75,78.6
2023,6766,29.4,44.75,78.6
2023,6767,29.4,44.75,78.6
2023,6768,29.4,47.68,78.6
2023,6769,29.4,47.68,78.6
2023,6770,29.4,47.68,78.6
2023,6771,29.4,47.68,78.6
2023,6772,29.4,47.68,78.6
2023,6773,29.4,47.68,78.6
2023,6774,29.4,47.68,78.6
2023,6775,29.4,47.68,78.6
2023,6776,29.4,47.68,78.6
2023,6777,29.4,47.68,78.6
2023,6778,29.4,47.68,78.6
2023,6779,29.4,47.68,78.6
2023,6780,29.4,47.68,78.6
2023,6781,29.4,47.68,78.6
2023,6782,29.4,47.68,78.6
2023,6783,29.4,47.68,78.6
2023,6784,29.4,47.68,78.6
2023,6785,29.4,47.68,78.6
2023,6786,29.4,47.68,78.6
2023,6787,29.4,47.68,78.6
2023,6788,29.4,47.68,78.6
2023,6789,29.4,47.68,78.6
2023,6790,29.4,47.68,78.6
2023,6791,29.4,47.68,78.6
2023,6792,29.4,47.12,78.6
2023,6793,29.4,47.12,78.6
2023,6794,29.4,47.12,78.6
2023,6795,29.4,47.12,78.6
2023,6796,29.4,47.12,78.6
2023,6797,29.4,47.12,78.6
2023,6798,29.4,47.12,78.6
2023,6799,29.4,47.12,78.6
2023,6800,29.4,47.12,78.6
2023,6801,29.4,47.12,78.6
2023,6802,29.4,47.12,78.6
2023,6803,29.4,47.12,78.6
2023,6804,29.4,47.12,78.6
2023,6805,29.4,47.12,78.6
2023,6806,29.4,47.12,78.6
2023,6807,29.4,47.12,78.6
2023,6808,29.4,47.12,78.6
2023,6809,29.4,47.12,78.6
2023,6810,29.4,47.12,78.6
2023,6811,29.4,47.12,78.6
2023,6812,29.4,47.12,78.6
2023,6813,29.4,47.12,78.6
2023,6814,29.4,47.12,78.6
2023,6815,29.4,47.12,78.6
2023,6816,29.4,47.89,78.6
2023,6817,29.4,47.89,78.6
2023,6818,29.4,47.89,78.6
2023,6819,29.4,47.89,78.6
2023,6820,29.4,47.89,78.6
2023,6821,29.4,47.89,78.6
2023,6822,29.4,47.89,78.6
2023,6823,29.4,47.89,78.6
2023,6824,29.4,47.89,78.6
2023,6825,29.4,47.89,78.6
2023,6826,29.4,47.89,78.6
2023,6827,29.4,47.89,78.6
2023,6828,29.4,47.89,78.6
2023,6829,29.4,47.89,78.6
2023,6830,29.4,47.89,78.6
2023,6831,29.4,47.89,78.6
2023,6832,29.4,47.89,78.6
2023,6833,29.4,47.89,78.6
2023,6834,29.4,47.89,78.6
2023,6835,29.4,47.89,78.6
2023,6836,29.4,47.89,78.6
2023,6837,29.4,47.89,78.6
2023,6838,29.4,47.89,78.6
2023,6839,29.4,47.89,78.6
2023,6840,29.4,52.73,78.6
2023,6841,29.4,52.73,78.6
2023,6842,29.4,52.73,78.6
2023,6843,29.4,52.73,78.6
2023,6844,29.4,52.73,78.6
2023,6845,29.4,52.73,78.6
2023,6846,29.4,52.73,78.6
2023,6847,29.4,52.73,78.6
2023,6848,29.4,52.73,78.6
2023,6849,29.4,52.73,78.6
2023,6850,29.4,52.73,78.6
2023,6851,29.4,52.73,78.6
2023,6852,29.4,52.73,78.6
2023,6853,29.4,52.73,78.6
2023,6854,29.4,52.73,78.6
2023,6855,29.4,52.73,78.6
2023,6856,29.4,52.73,78.6
2023,6857,29.4,52.73,78.6
2023,6858,29.4,52.73,78.6
2023,6859,29.4,52.73,78.6
2023,6860,29.4,52.73,78.6
2023,6861,29.4,52.73,78.6
2023,6862,29.4,52.73,78.6
2023,6863,29.4,52.73,78.6
2023,6864,29.4,51.91,78.6
2023,6865,29.4,51.91,78.6
2023,6866,29.4,51.91,78.6
2023,6867,29.4,51.91,78.6
2023,6868,29.4,51.91,78.6
2023,6869,29.4,51.91,78.6
2023,6870,29.4,51.91,78.6
2023,6871,29.4,51.91,78.6
2023,6872,29.4,51.91,78.6
2023,6873,29.4,51.91,78.6
2023,6874,29.4,51.91,78.6
2023,6875,29.4,51.91,78.6
2023,6876,29.4,51.91,78.6
2023,6877,29.4,51.91,78.6
2023,6878,29.4,51.91,78.6
2023,6879,29.4,51.91,78.6
2023,6880,29.4,51.91,78.6
2023,6881,29.4,51.91,78.6
2023,6882,29.4,51.91,78.6
2023,6883,29.4,51.91,78.6
2023,6884,29.4,51.91,78.6
2023,6885,29.4,51.91,78.6
2023,6886,29.4,51.91,78.6
2023,6887,29.4,51.91,78.6
2023,6888,29.4,52.37,78.6
2023,6889,29.4,52.37,78.6
2023,6890,29.4,52.37,78.6
2023,6891,29.4,52.37,78.6
2023,6892,29.4,52.37,78.6
2023,6893,29.4,52.37,78.6
2023,6894,29.4,52.37,78.6
2023,6895,29.4,52.37,78.6
2023,6896,29.4,52.37,78.6
2023,6897,29.4,52.37,78.6
2023,6898,29.4,52.37,78.6
2023,6899,29.4,52.37,78.6
2023,6900,29.4,52.37,78.6
2023,6901,29.4,52.37,78.6
2023,6902,29.4,52.37,78.6
2023,6903,29.4,52.37,78.6
2023,6904,29.4,52.37,78.6
2023,6905,29.4,52.37,78.6
2023,6906,29.4,52.37,78.6
2023,6907,29.4,52.37,78.6
2023,6908,29.4,52.37,78.6
2023,6909,29.4,52.37,78.6
2023,6910,29.4,52.37,78.6
2023,6911,29.4,52.37,78.6
2023,6912,29.4,51.01,78.6
2023,6913,29.4,51.01,78.6
2023,6914,29.4,51.01,78.6
2023,6915,29.4,51.01,78.6
2023,6916,29.4,51.01,78.6
2023,6917,29.4,51.01,78.6
2023,6918,29.4,51.01,78.6
2023,6919,29.4,51.01,78.6
2023,6920,29.4,51.01,78.6
2023,6921,29.4,51.01,78.6
2023,6922,29.4,51.01,78.6
2023,6923,29.4,51.01,78.6
2023,6924,29.4,51.01,78.6
2023,6925,29.4,51.01,78.6
2023,6926,29.4,51.01,78.6
2023,6927,29.4,51.01,78.6
2023,6928,29.4,51.01,78.6
2023,6929,29.4,51.01,78.6
2023,6930,29.4,51.01,78.6
2023,6931,29.4,51.01,78.6
2023,6932,29.4,51.01,78.6
2023,6933,29.4,51.01,78.6
2023,6934,29.4,51.01,78.6
2023,6935,29.4,51.01,78.6
2023,6936,29.4,43.02,78.6
2023,6937,29.4,43.02,78.6
2023,6938,29.4,43.02,78.6
2023,6939,29.4,43.02,78.6
2023,6940,29.4,43.02,78.6
2023,6941,29.4,43.02,78.6
2023,6942,29.4,43.02,78.6
2023,6943,29.4,43.02,78.6
2023,6944,29.4,43.02,78.6
2023,6945,29.4,43.02,78.6
2023,6946,29.4,43.02,78.6
2023,6947,29.4,43.02,78.6
2023,6948,29.4,43.02,78.6
2023,6949,29.4,43.02,78.6
2023,6950,29.4,43.02,78.6
2023,6951,29.4,43.02,78.6
2023,6952,29.4,43.02,78.6
2023,6953,29.4,43.02,78.6
2023,6954,29.4,43.02,78.6
2023,6955,29.4,43.02,78.6
2023,6956,29.4,43.02,78.6
2023,6957,29.4,43.02,78.6
2023,6958,29.4,43.02,78.6
2023,6959,29.4,43.02,78.6
2023,6960,29.4,43.57,78.6
2023,6961,29.4,43.57,78.6
2023,6962,29.4,43.57,78.6
2023,6963,29.4,43.57,78.6
2023,6964,29.4,43.57,78.6
2023,6965,29.4,43.57,78.6
2023,6966,29.4,43.57,78.6
2023,6967,29.4,43.57,78.6
2023,6968,29.4,43.57,78.6
2023,6969,29.4,43.57,78.6
2023,6970,29.4,43.57,78.6
2023,6971,29.4,43.57,78.6
2023,6972,29.4,43.57,78.6
2023,6973,29.4,43.57,78.6
2023,6974,29.4,43.57,78.6
2023,6975,29.4,43.57,78.6
2023,6976,29.4,43.57,78.6
2023,6977,29.4,43.57,78.6
2023,6978,29.4,43.57,78.6
2023,6979,29.4,43.57,78.6
2023,6980,29.4,43.57,78.6
2023,6981,29.4,43.57,78.6
2023,6982,29.4,43.57,78.6
2023,6983,29.4,43.57,78.6
2023,6984,29.4,42.38,78.6
2023,6985,29.4,42.38,78.6
2023,6986,29.4,42.38,78.6
2023,6987,29.4,42.38,78.6
2023,6988,29.4,42.38,78.6
2023,6989,29.4,42.38,78.6
2023,6990,29.4,42.38,78.6
2023,6991,29.4,42.38,78.6
2023,6992,29.4,42.38,78.6
2023,6993,29.4,42.38,78.6
2023,6994,29.4,42.38,78.6
2023,6995,29.4,42.38,78.6
2023,6996,29.4,42.38,78.6
2023,6997,29.4,42.38,78.6
2023,6998,29.4,42.38,78.6
2023,6999,29.4,42.38,78.6
2023,7000,29.4,42.38,78.6
2023,7001,29.4,42.38,78.6
2023,7002,29.4,42.38,78.6
2023,7003,29.4,42.38,78.6
2023,7004,29.4,42.38,78.6
2023,7005,29.4,42.38,78.6
2023,7006,29.4,42.38,78.6
2023,7007,29.4,42.38,78.6
2023,7008,29.4,45.27,78.6
2023,7009,29.4,45.27,78.6
2023,7010,29.4,45.27,78.6
2023,7011,29.4,45.27,78.6
2023,7012,29.4,45.27,78.6
2023,7013,29.4,45.27,78.6
2023,7014,29.4,45.27,78.6
2023,7015,29.4,45.27,78.6
2023,7016,29.4,45.27,78.6
2023,7017,29.4,45.27,78.6
2023,7018,29.4,45.27,78.6
2023,7019,29.4,45.27,78.6
2023,7020,29.4,45.27,78.6
2023,7021,29.4,45.27,78.6
2023,7022,29.4,45.27,78.6
2023,7023,29.4,45.27,78.6
2023,7024,29.4,45.27,78.6
2023,7025,29.4,45.27,78.6
2023,7026,29.4,45.27,78.6
2023,7027,29.4,45.27,78.6
2023,7028,29.4,45.27,78.6
2023,7029,29.4,45.27,78.6
2023,7030,29.4,45.27,78.6
2023,7031,29.4,45.27,78.6
2023,7032,29.4,45.68,78.6
2023,7033,29.4,45.68,78.6
2023,7034,29.4,45.68,78.6
2023,7035,29.4,45.68,78.6
2023,7036,29.4,45.68,78.6
2023,7037,29.4,45.68,78.6
2023,7038,29.4,45.68,78.6
2023,7039,29.4,45.68,78.6
2023,7040,29.4,45.68,78.6
2023,7041,29.4,45.68,78.6
2023,7042,29.4,45.68,78.6
2023,7043,29.4,45.68,78.6
2023,7044,29.4,45.68,78.6
2023,7045,29.4,45.68,78.6
2023,7046,29.4,45.68,78.6
2023,7047,29.4,45.68,78.6
2023,7048,29.4,45.68,78.6
2023,7049,29.4,45.68,78.6
2023,7050,29.4,45.68,78.6
2023,7051,29.4,45.68,78.6
2023,7052,29.4,45.68,78.6
2023,7053,29.4,45.68,78.6
2023,7054,29.4,45.68,78.6
2023,7055,29.4,45.68,78.6
2023,7056,29.4,47.55,78.6
2023,7057,29.4,47.55,78.6
2023,7058,29.4,47.55,78.6
2023,7059,29.4,47.55,78.6
2023,7060,29.4,47.55,78.6
2023,7061,29.4,47.55,78.6
2023,7062,29.4,47.55,78.6
2023,7063,29.4,47.55,78.6
2023,7064,29.4,47.55,78.6
2023,7065,29.4,47.55,78.6
2023,7066,29.4,47.55,78.6
2023,7067,29.4,47.55,78.6
2023,7068,29.4,47.55,78.6
2023,7069,29.4,47.55,78.6
2023,7070,29.4,47.55,78.6
2023,7071,29.4,47.55,78.6
2023,7072,29.4,47.55,78.6
2023,7073,29.4,47.55,78.6
2023,7074,29.4,47.55,78.6
2023,7075,29.4,47.55,78.6
2023,7076,29.4,47.55,78.6
2023,7077,29.4,47.55,78.6
2023,7078,29.4,47.55,78.6
2023,7079,29.4,47.55,78.6
2023,7080,29.4,47.63,78.6
2023,7081,29.4,47.63,78.6
2023,7082,29.4,47.63,78.6
2023,7083,29.4,47.63,78.6
2023,7084,29.4,47.63,78.6
2023,7085,29.4,47.63,78.6
2023,7086,29.4,47.63,78.6
2023,7087,29.4,47.63,78.6
2023,7088,29.4,47.63,78.6
2023,7089,29.4,47.63,78.6
2023,7090,29.4,47.63,78.6
2023,7091,29.4,47.63,78.6
2023,7092,29.4,47.63,78.6
2023,7093,29.4,47.63,78.6
2023,7094,29.4,47.63,78.6
2023,7095,29.4,47.63,78.6
2023,7096,29.4,47.63,78.6
2023,7097,29.4,47.63,78.6
2023,7098,29.4,47.63,78.6
2023,7099,29.4,47.63,78.6
2023,7100,29.4,47.63,78.6
2023,7101,29.4,47.63,78.6
2023,7102,29.4,47.63,78.6
2023,7103,29.4,47.63,78.6
2023,7104,29.4,48.41,78.6
2023,7105,29.4,48.41,78.6
2023,7106,29.4,48.41,78.6
2023,7107,29.4,48.41,78.6
2023,7108,29.4,48.41,78.6
2023,7109,29.4,48.41,78.6
2023,7110,29.4,48.41,78.6
2023,7111,29.4,48.41,78.6
2023,7112,29.4,48.41,78.6
2023,7113,29.4,48.41,78.6
2023,7114,29.4,48.41,78.6
2023,7115,29.4,48.41,78.6
2023,7116,29.4,48.41,78.6
2023,7117,29.4,48.41,78.6
2023,7118,29.4,48.41,78.6
2023,7119,29.4,48.41,78.6
2023,7120,29.4,48.41,78.6
2023,7121,29.4,48.41,78.6
2023,7122,29.4,48.41,78.6
2023,7123,29.4,48.41,78.6
2023,7124,29.4,48.41,78.6
2023,7125,29.4,48.41,78.6
2023,7126,29.4,48.41,78.6
2023,7127,29.4,48.41,78.6
2023,7128,29.4,47.31,78.6
2023,7129,29.4,47.31,78.6
2023,7130,29.4,47.31,78.6
2023,7131,29.4,47.31,78.6
2023,7132,29.4,47.31,78.6
2023,7133,29.4,47.31,78.6
2023,7134,29.4,47.31,78.6
2023,7135,29.4,47.31,78.6
2023,7136,29.4,47.31,78.6
2023,7137,29.4,47.31,78.6
2023,7138,29.4,47.31,78.6
2023,7139,29.4,47.31,78.6
2023,7140,29.4,47.31,78.6
2023,7141,29.4,47.31,78.6
2023,7142,29.4,47.31,78.6
2023,7143,29.4,47.31,78.6
2023,7144,29.4,47.31,78.6
2023,7145,29.4,47.31,78.6
2023,7146,29.4,47.31,78.6
2023,7147,29.4,47.31,78.6
2023,7148,29.4,47.31,78.6
2023,7149,29.4,47.31,78.6
2023,7150,29.4,47.31,78.6
2023,7151,29.4,47.31,78.6
2023,7152,29.4,47.47,78.6
2023,7153,29.4,47.47,78.6
2023,7154,29.4,47.47,78.6
2023,7155,29.4,47.47,78.6
2023,7156,29.4,47.47,78.6
2023,7157,29.4,47.47,78.6
2023,7158,29.4,47.47,78.6
2023,7159,29.4,47.47,78.6
2023,7160,29.4,47.47,78.6
2023,7161,29.4,47.47,78.6
2023,7162,29.4,47.47,78.6
2023,7163,29.4,47.47,78.6
2023,7164,29.4,47.47,78.6
2023,7165,29.4,47.47,78.6
2023,7166,29.4,47.47,78.6
2023,7167,29.4,47.47,78.6
2023,7168,29.4,47.47,78.6
2023,7169,29.4,47.47,78.6
2023,7170,29.4,47.47,78.6
2023,7171,29.4,47.47,78.6
2023,7172,29.4,47.47,78.6
2023,7173,29.4,47.47,78.6
2023,7174,29.4,47.47,78.6
2023,7175,29.4,47.47,78.6
2023,7176,29.4,45.49,78.6
2023,7177,29.4,45.49,78.6
2023,7178,29.4,45.49,78.6
2023,7179,29.4,45.49,78.6
2023,7180,29.4,45.49,78.6
2023,7181,29.4,45.49,78.6
2023,7182,29.4,45.49,78.6
2023,7183,29.4,45.49,78.6
2023,7184,29.4,45.49,78.6
2023,7185,29.4,45.49,78.6
2023,7186,29.4,45.49,78.6
2023,7187,29.4,45.49,78.6
2023,7188,29.4,45.49,78.6
2023,7189,29.4,45.49,78.6
2023,7190,29.4,45.49,78.6
2023,7191,29.4,45.49,78.6
2023,7192,29.4,45.49,78.6
2023,7193,29.4,45.49,78.6
2023,7194,29.4,45.49,78.6
2023,7195,29.4,45.49,78.6
2023,7196,29.4,45.49,78.6
2023,7197,29.4,45.49,78.6
2023,7198,29.4,45.49,78.6
2023,7199,29.4,45.49,78.6
2023,7200,29.4,46.45,78.6
2023,7201,29.4,46.45,78.6
2023,7202,29.4,46.45,78.6
2023,7203,29.4,46.45,78.6
2023,7204,29.4,46.45,78.6
2023,7205,29.4,46.45,78.6
2023,7206,29.4,46.45,78.6
2023,7207,29.4,46.45,78.6
2023,7208,29.4,46.45,78.6
2023,7209,29.4,46.45,78.6
2023,7210,29.4,46.45,78.6
2023,7211,29.4,46.45,78.6
2023,7212,29.4,46.45,78.6
2023,7213,29.4,46.45,78.6
2023,7214,29.4,46.45,78.6
2023,7215,29.4,46.45,78.6
2023,7216,29.4,46.45,78.6
2023,7217,29.4,46.45,78.6
2023,7218,29.4,46.45,78.6
2023,7219,29.4,46.45,78.6
2023,7220,29.4,46.45,78.6
2023,7221,29.4,46.45,78.6
2023,7222,29.4,46.45,78.6
2023,7223,29.4,46.45,78.6
2023,7224,29.4,46.5,78.6
2023,7225,29.4,46.5,78.6
2023,7226,29.4,46.5,78.6
2023,7227,29.4,46.5,78.6
2023,7228,29.4,46.5,78.6
2023,7229,29.4,46.5,78.6
2023,7230,29.4,46.5,78.6
2023,7231,29.4,46.5,78.6
2023,7232,29.4,46.5,78.6
2023,7233,29.4,46.5,78.6
2023,7234,29.4,46.5,78.6
2023,7235,29.4,46.5,78.6
2023,7236,29.4,46.5,78.6
2023,7237,29.4,46.5,78.6
2023,7238,29.4,46.5,78.6
2023,7239,29.4,46.5,78.6
2023,7240,29.4,46.5,78.6
2023,7241,29.4,46.5,78.6
2023,7242,29.4,46.5,78.6
2023,7243,29.4,46.5,78.6
2023,7244,29.4,46.5,78.6
2023,7245,29.4,46.5,78.6
2023,7246,29.4,46.5,78.6
2023,7247,29.4,46.5,78.6
2023,7248,29.4,48.76,78.6
2023,7249,29.4,48.76,78.6
2023,7250,29.4,48.76,78.6
2023,7251,29.4,48.76,78.6
2023,7252,29.4,48.76,78.6
2023,7253,29.4,48.76,78.6
2023,7254,29.4,48.76,78.6
2023,7255,29.4,48.76,78.6
2023,7256,29.4,48.76,78.6
2023,7257,29.4,48.76,78.6
2023,7258,29.4,48.76,78.6
2023,7259,29.4,48.76,78.6
2023,7260,29.4,48.76,78.6
2023,7261,29.4,48.76,78.6
2023,7262,29.4,48.76,78.6
2023,7263,29.4,48.76,78.6
2023,7264,29.4,48.76,78.6
2023,7265,29.4,48.76,78.6
2023,7266,29.4,48.76,78.6
2023,7267,29.4,48.76,78.6
2023,7268,29.4,48.76,78.6
2023,7269,29.4,48.76,78.6
2023,7270,29.4,48.76,78.6
2023,7271,29.4,48.76,78.6
2023,7272,29.4,44.28,78.6
2023,7273,29.4,44.28,78.6
2023,7274,29.4,44.28,78.6
2023,7275,29.4,44.28,78.6
2023,7276,29.4,44.28,78.6
2023,7277,29.4,44.28,78.6
2023,7278,29.4,44.28,78.6
2023,7279,29.4,44.28,78.6
2023,7280,29.4,44.28,78.6
2023,7281,29.4,44.28,78.6
2023,7282,29.4,44.28,78.6
2023,7283,29.4,44.28,78.6
2023,7284,29.4,44.28,78.6
2023,7285,29.4,44.28,78.6
2023,7286,29.4,44.28,78.6
2023,7287,29.4,44.28,78.6
2023,7288,29.4,44.28,78.6
2023,7289,29.4,44.28,78.6
2023,7290,29.4,44.28,78.6
2023,7291,29.4,44.28,78.6
2023,7292,29.4,44.28,78.6
2023,7293,29.4,44.28,78.6
2023,7294,29.4,44.28,78.6
2023,7295,29.4,44.28,78.6
2023,7296,29.4,35.72,78.6
2023,7297,29.4,35.72,78.6
2023,7298,29.4,35.72,78.6
2023,7299,29.4,35.72,78.6
2023,7300,29.4,35.72,78.6
2023,7301,29.4,35.72,78.6
2023,7302,29.4,35.72,78.6
2023,7303,29.4,35.72,78.6
2023,7304,29.4,35.72,78.6
2023,7305,29.4,35.72,78.6
2023,7306,29.4,35.72,78.6
2023,7307,29.4,35.72,78.6
2023,7308,29.4,35.72,78.6
2023,7309,29.4,35.72,78.6
2023,7310,29.4,35.72,78.6
2023,7311,29.4,35.72,78.6
2023,7312,29.4,35.72,78.6
2023,7313,29.4,35.72,78.6
2023,7314,29.4,35.72,78.6
2023,7315,29.4,35.72,78.6
2023,7316,29.4,35.72,78.6
2023,7317,29.4,35.72,78.6
2023,7318,29.4,35.72,78.6
2023,7319,29.4,35.72,78.6
2023,7320,29.4,33.45,78.6
2023,7321,29.4,33.45,78.6
2023,7322,29.4,33.45,78.6
2023,7323,29.4,33.45,78.6
2023,7324,29.4,33.45,78.6
2023,7325,29.4,33.45,78.6
2023,7326,29.4,33.45,78.6
2023,7327,29.4,33.45,78.6
2023,7328,29.4,33.45,78.6
2023,7329,29.4,33.45,78.6
2023,7330,29.4,33.45,78.6
2023,7331,29.4,33.45,78.6
2023,7332,29.4,33.45,78.6
2023,7333,29.4,33.45,78.6
2023,7334,29.4,33.45,78.6
2023,7335,29.4,33.45,78.6
2023,7336,29.4,33.45,78.6
2023,7337,29.4,33.45,78.6
2023,7338,29.4,33.45,78.6
2023,7339,29.4,33.45,78.6
2023,7340,29.4,33.45,78.6
2023,7341,29.4,33.45,78.6
2023,7342,29.4,33.45,78.6
2023,7343,29.4,33.45,78.6
2023,7344,29.4,37.12,78.6
2023,7345,29.4,37.12,78.6
2023,7346,29.4,37.12,78.6
2023,7347,29.4,37.12,78.6
2023,7348,29.4,37.12,78.6
2023,7349,29.4,37.12,78.6
2023,7350,29.4,37.12,78.6
2023,7351,29.4,37.12,78.6
2023,7352,29.4,37.12,78.6
2023,7353,29.4,37.12,78.6
2023,7354,29.4,37.12,78.6
2023,7355,29.4,37.12,78.6
2023,7356,29.4,37.12,78.6
2023,7357,29.4,37.12,78.6
2023,7358,29.4,37.12,78.6
2023,7359,29.4,37.12,78.6
2023,7360,29.4,37.12,78.6
2023,7361,29.4,37.12,78.6
2023,7362,29.4,37.12,78.6
2023,7363,29.4,37.12,78.6
2023,7364,29.4,37.12,78.6
2023,7365,29.4,37.12,78.6
2023,7366,29.4,37.12,78.6
2023,7367,29.4,37.12,78.6
2023,7368,29.4,39.1,78.6
2023,7369,29.4,39.1,78.6
2023,7370,29.4,39.1,78.6
2023,7371,29.4,39.1,78.6
2023,7372,29.4,39.1,78.6
2023,7373,29.4,39.1,78.6
2023,7374,29.4,39.1,78.6
2023,7375,29.4,39.1,78.6
2023,7376,29.4,39.1,78.6
2023,7377,29.4,39.1,78.6
2023,7378,29.4,39.1,78.6
2023,7379,29.4,39.1,78.6
2023,7380,29.4,39.1,78.6
2023,7381,29.4,39.1,78.6
2023,7382,29.4,39.1,78.6
2023,7383,29.4,39.1,78.6
2023,7384,29.4,39.1,78.6
2023,7385,29.4,39.1,78.6
2023,7386,29.4,39.1,78.6
2023,7387,29.4,39.1,78.6
2023,7388,29.4,39.1,78.6
2023,7389,29.4,39.1,78.6
2023,7390,29.4,39.1,78.6
2023,7391,29.4,39.1,78.6
2023,7392,29.4,40.6,78.6
2023,7393,29.4,40.6,78.6
2023,7394,29.4,40.6,78.6
2023,7395,29.4,40.6,78.6
2023,7396,29.4,40.6,78.6
2023,7397,29.4,40.6,78.6
2023,7398,29.4,40.6,78.6
2023,7399,29.4,40.6,78.6
2023,7400,29.4,40.6,78.6
2023,7401,29.4,40.6,78.6
2023,7402,29.4,40.6,78.6
2023,7403,29.4,40.6,78.6
2023,7404,29.4,40.6,78.6
2023,7405,29.4,40.6,78.6
2023,7406,29.4,40.6,78.6
2023,7407,29.4,40.6,78.6
2023,7408,29.4,40.6,78.6
2023,7409,29.4,40.6,78.6
2023,7410,29.4,40.6,78.6
2023,7411,29.4,40.6,78.6
2023,7412,29.4,40.6,78.6
2023,7413,29.4,40.6,78.6
2023,7414,29.4,40.6,78.6
2023,7415,29.4,40.6,78.6
2023,7416,29.4,39.2,78.6
2023,7417,29.4,39.2,78.6
2023,7418,29.4,39.2,78.6
2023,7419,29.4,39.2,78.6
2023,7420,29.4,39.2,78.6
2023,7421,29.4,39.2,78.6
2023,7422,29.4,39.2,78.6
2023,7423,29.4,39.2,78.6
2023,7424,29.4,39.2,78.6
2023,7425,29.4,39.2,78.6
2023,7426,29.4,39.2,78.6
2023,7427,29.4,39.2,78.6
2023,7428,29.4,39.2,78.6
2023,7429,29.4,39.2,78.6
2023,7430,29.4,39.2,78.6
2023,7431,29.4,39.2,78.6
2023,7432,29.4,39.2,78.6
2023,7433,29.4,39.2,78.6
2023,7434,29.4,39.2,78.6
2023,7435,29.4,39.2,78.6
2023,7436,29.4,39.2,78.6
2023,7437,29.4,39.2,78.6
2023,7438,29.4,39.2,78.6
2023,7439,29.4,39.2,78.6
2023,7440,29.4,42.87,78.6
2023,7441,29.4,42.87,78.6
2023,7442,29.4,42.87,78.6
2023,7443,29.4,42.87,78.6
2023,7444,29.4,42.87,78.6
2023,7445,29.4,42.87,78.6
2023,7446,29.4,42.87,78.6
2023,7447,29.4,42.87,78.6
2023,7448,29.4,42.87,78.6
2023,7449,29.4,42.87,78.6
2023,7450,29.4,42.87,78.6
2023,7451,29.4,42.87,78.6
2023,7452,29.4,42.87,78.6
2023,7453,29.4,42.87,78.6
2023,7454,29.4,42.87,78.6
2023,7455,29.4,42.87,78.6
2023,7456,29.4,42.87,78.6
2023,7457,29.4,42.87,78.6
2023,7458,29.4,42.87,78.6
2023,7459,29.4,42.87,78.6
2023,7460,29.4,42.87,78.6
2023,7461,29.4,42.87,78.6
2023,7462,29.4,42.87,78.6
2023,7463,29.4,42.87,78.6
2023,7464,29.4,42.15,78.6
2023,7465,29.4,42.15,78.6
2023,7466,29.4,42.15,78.6
2023,7467,29.4,42.15,78.6
2023,7468,29.4,42.15,78.6
2023,7469,29.4,42.15,78.6
2023,7470,29.4,42.15,78.6
2023,7471,29.4,42.15,78.6
2023,7472,29.4,42.15,78.6
2023,7473,29.4,42.15,78.6
2023,7474,29.4,42.15,78.6
2023,7475,29.4,42.15,78.6
2023,7476,29.4,42.15,78.6
2023,7477,29.4,42.15,78.6
2023,7478,29.4,42.15,78.6
2023,7479,29.4,42.15,78.6
2023,7480,29.4,42.15,78.6
2023,7481,29.4,42.15,78.6
2023,7482,29.4,42.15,78.6
2023,7483,29.4,42.15,78.6
2023,7484,29.4,42.15,78.6
2023,7485,29.4,42.15,78.6
2023,7486,29.4,42.15,78.6
2023,7487,29.4,42.15,78.6
2023,7488,29.4,38.51,78.6
2023,7489,29.4,38.51,78.6
2023,7490,29.4,38.51,78.6
2023,7491,29.4,38.51,78.6
2023,7492,29.4,38.51,78.6
2023,7493,29.4,38.51,78.6
2023,7494,29.4,38.51,78.6
2023,7495,29.4,38.51,78.6
2023,7496,29.4,38.51,78.6
2023,7497,29.4,38.51,78.6
2023,7498,29.4,38.51,78.6
2023,7499,29.4,38.51,78.6
2023,7500,29.4,38.51,78.6
2023,7501,29.4,38.51,78.6
2023,7502,29.4,38.51,78.6
2023,7503,29.4,38.51,78.6
2023,7504,29.4,38.51,78.6
2023,7505,29.4,38.51,78.6
2023,7506,29.4,38.51,78.6
2023,7507,29.4,38.51,78.6
2023,7508,29.4,38.51,78.6
2023,7509,29.4,38.51,78.6
2023,7510,29.4,38.51,78.6
2023,7511,29.4,38.51,78.6
2023,7512,29.4,35.5,78.6
2023,7513,29.4,35.5,78.6
2023,7514,29.4,35.5,78.6
2023,7515,29.4,35.5,78.6
2023,7516,29.4,35.5,78.6
2023,7517,29.4,35.5,78.6
2023,7518,29.4,35.5,78.6
2023,7519,29.4,35.5,78.6
2023,7520,29.4,35.5,78.6
