,,Cost
2023,4296,110.232
2023,4297,107.682
2023,4298,104.672
2023,4299,97.262
2023,4300,101.712
2023,4301,114.142
2023,4302,129.462
2023,4303,127.672
2023,4304,118.739
2023,4305,109.377
2023,4306,102.027
2023,4307,101.407
2023,4308,100.307
2023,4309,92.427
2023,4310,87.349
2023,4311,86.309
2023,4312,85.859
2023,4313,84.859
2023,4314,87.327
2023,4315,101.387
2023,4316,125.457
2023,4317,128.187
2023,4318,114.979
2023,4319,117.389
2023,4320,103.582
2023,4321,96.852
2023,4322,85.302
2023,4323,83.252
2023,4324,85.172
2023,4325,92.302
2023,4326,116.872
2023,4327,114.502
2023,4328,92.349
2023,4329,82.527
2023,4330,86.497
2023,4331,90.297
2023,4332,92.427
2023,4333,90.297
2023,4334,82.349
2023,4335,82.349
2023,4336,80.949
2023,4337,89.249
2023,4338,114.507
2023,4339,121.477
2023,4340,121.477
2023,4341,126.627
2023,4342,117.749
2023,4343,104.859
2023,4344,102.682
2023,4345,89.362
2023,4346,87.672
2023,4347,86.962
2023,4348,85.172
2023,4349,85.172
2023,4350,80.172
2023,4351,62.462
2023,4352,50.582
2023,4353,43.882
2023,4354,24.782
2023,4355,17.002
2023,4356,4.602
2023,4357,1.812
2023,4358,0.172
2023,4359,0.172
2023,4360,1.812
2023,4361,22.172
2023,4362,65.172
2023,4363,82.312
2023,4364,119.222
2023,4365,120.372
2023,4366,115.972
2023,4367,107.762
2023,4368,85.372
2023,4369,75.902
2023,4370,72.852
2023,4371,72.852
2023,4372,72.852
2023,4373,72.852
2023,4374,70.172
2023,4375,11.632
2023,4376,0.172
2023,4377,0.172
2023,4378,0.172
2023,4379,0.172
2023,4380,1.812
2023,4381,1.812
2023,4382,0.172
2023,4383,0.172
2023,4384,0.172
2023,4385,1.812
2023,4386,25.172
2023,4387,107.762
2023,4388,124.742
2023,4389,130.172
2023,4390,126.072
2023,4391,129.462
2023,4392,127.132
2023,4393,113.142
2023,4394,113.142
2023,4395,121.672
2023,4396,126.602
2023,4397,129.462
2023,4398,131.782
2023,4399,129.472
2023,4400,132.707
2023,4401,123.689
2023,4402,118.439
2023,4403,118.439
2023,4404,118.439
2023,4405,110.719
2023,4406,98.707
2023,4407,96.787
2023,4408,103.907
2023,4409,106.547
2023,4410,128.129
2023,4411,140.719
2023,4412,148.819
2023,4413,150.209
2023,4414,140.707
2023,4415,137.997
2023,4416,120.172
2023,4417,125.192
2023,4418,114.172
2023,4419,111.952
2023,4420,124.102
2023,4421,129.462
2023,4422,130.642
2023,4423,128.182
2023,4424,117.227
2023,4425,104.399
2023,4426,102.719
2023,4427,102.499
2023,4428,102.499
2023,4429,98.499
2023,4430,93.697
2023,4431,93.447
2023,4432,102.387
2023,4433,108.617
2023,4434,136.359
2023,4435,144.599
2023,4436,151.419
2023,4437,150.539
2023,4438,140.707
2023,4439,127.537
2023,4440,106.912
2023,4441,98.982
2023,4442,95.012
2023,4443,93.492
2023,4444,95.012
2023,4445,121.652
2023,4446,129.122
2023,4447,122.172
2023,4448,116.717
2023,4449,104.239
2023,4450,104.239
2023,4451,104.339
2023,4452,105.719
2023,4453,103.739
2023,4454,99.707
2023,4455,98.807
2023,4456,100.127
2023,4457,102.027
2023,4458,117.459
2023,4459,139.479
2023,4460,145.859
2023,4461,145.769
2023,4462,137.657
2023,4463,133.707
2023,4464,120.362
2023,4465,110.172
2023,4466,109.172
2023,4467,109.172
2023,4468,116.802
2023,4469,127.042
2023,4470,129.952
2023,4471,127.722
2023,4472,125.597
2023,4473,117.499
2023,4474,102.719
2023,4475,108.799
2023,4476,100.219
2023,4477,97.389
2023,4478,93.727
2023,4479,96.807
2023,4480,107.637
2023,4481,118.717
2023,4482,131.529
2023,4483,141.869
2023,4484,142.549
2023,4485,140.569
2023,4486,135.577
2023,4487,131.907
2023,4488,118.272
2023,4489,114.662
2023,4490,114.662
2023,4491,112.992
2023,4492,110.742
2023,4493,120.172
2023,4494,127.042
2023,4495,120.722
2023,4496,113.707
2023,4497,106.579
2023,4498,95.669
2023,4499,94.719
2023,4500,90.719
2023,4501,75.699
2023,4502,74.887
2023,4503,88.807
2023,4504,89.117
2023,4505,91.827
2023,4506,101.819
2023,4507,129.889
2023,4508,134.989
2023,4509,137.589
2023,4510,127.267
2023,4511,115.737
2023,4512,98.172
2023,4513,91.172
2023,4514,92.272
2023,4515,92.272
2023,4516,98.172
2023,4517,102.772
2023,4518,109.542
2023,4519,88.172
2023,4520,80.782
2023,4521,73.312
2023,4522,55.162
2023,4523,48.172
2023,4524,42.172
2023,4525,35.172
2023,4526,40.172
2023,4527,61.072
2023,4528,83.572
2023,4529,86.192
2023,4530,110.152
2023,4531,128.932
2023,4532,133.032
2023,4533,129.872
2023,4534,126.822
2023,4535,116.632
2023,4536,111.922
2023,4537,110.242
2023,4538,110.722
2023,4539,106.172
2023,4540,106.282
2023,4541,106.172
2023,4542,97.172
2023,4543,86.192
2023,4544,77.102
2023,4545,60.172
2023,4546,50.172
2023,4547,48.632
2023,4548,41.152
2023,4549,45.162
2023,4550,55.482
2023,4551,73.042
2023,4552,82.572
2023,4553,85.882
2023,4554,100.172
2023,4555,127.192
2023,4556,134.272
2023,4557,133.262
2023,4558,127.132
2023,4559,113.972
2023,4560,106.762
2023,4561,94.472
2023,4562,92.112
2023,4563,93.482
2023,4564,105.172
2023,4565,115.092
2023,4566,127.042
2023,4567,131.322
2023,4568,126.657
2023,4569,115.999
2023,4570,111.819
2023,4571,105.719
2023,4572,105.529
2023,4573,101.719
2023,4574,100.047
2023,4575,97.027
2023,4576,103.757
2023,4577,105.707
2023,4578,123.719
2023,4579,144.149
2023,4580,162.369
2023,4581,162.369
2023,4582,142.407
2023,4583,133.117
2023,4584,112.922
2023,4585,104.452
2023,4586,104.452
2023,4587,101.622
2023,4588,104.452
2023,4589,113.962
2023,4590,122.072
2023,4591,121.122
2023,4592,113.807
2023,4593,108.439
2023,4594,109.799
2023,4595,106.719
2023,4596,103.219
2023,4597,100.819
2023,4598,95.827
2023,4599,97.727
2023,4600,99.417
2023,4601,101.317
2023,4602,120.649
2023,4603,137.589
2023,4604,138.929
2023,4605,136.669
2023,4606,122.567
2023,4607,107.177
2023,4608,91.172
2023,4609,90.172
2023,4610,90.272
2023,4611,90.882
2023,4612,91.172
2023,4613,101.562
2023,4614,117.462
2023,4615,120.172
2023,4616,115.887
2023,4617,108.089
2023,4618,102.919
2023,4619,106.029
2023,4620,101.719
2023,4621,100.239
2023,4622,97.147
2023,4623,95.457
2023,4624,97.427
2023,4625,102.617
2023,4626,119.909
2023,4627,128.679
2023,4628,133.719
2023,4629,134.509
2023,4630,122.907
2023,4631,113.947
2023,4632,93.552
2023,4633,90.172
2023,4634,89.692
2023,4635,89.692
2023,4636,92.172
2023,4637,105.552
2023,4638,118.022
2023,4639,119.272
2023,4640,113.387
2023,4641,102.849
2023,4642,99.439
2023,4643,101.379
2023,4644,100.819
2023,4645,100.819
2023,4646,98.707
2023,4647,98.227
2023,4648,99.257
2023,4649,104.797
2023,4650,127.719
2023,4651,142.859
2023,4652,148.029
2023,4653,140.849
2023,4654,126.427
2023,4655,126.657
2023,4656,110.172
2023,4657,105.172
2023,4658,101.312
2023,4659,92.302
2023,4660,91.602
2023,4661,100.172
2023,4662,104.962
2023,4663,104.562
2023,4664,93.777
2023,4665,90.429
2023,4666,85.949
2023,4667,84.619
2023,4668,75.059
2023,4669,67.339
2023,4670,59.537
2023,4671,54.387
2023,4672,66.127
2023,4673,79.427
2023,4674,91.419
2023,4675,112.469
2023,4676,120.719
2023,4677,128.719
2023,4678,110.757
2023,4679,117.457
2023,4680,99.192
2023,4681,90.172
2023,4682,90.172
2023,4683,86.202
2023,4684,86.202
2023,4685,91.402
2023,4686,91.172
2023,4687,76.432
2023,4688,61.862
2023,4689,50.712
2023,4690,25.272
2023,4691,25.172
2023,4692,14.172
2023,4693,4.472
2023,4694,4.472
2023,4695,1.812
2023,4696,4.472
2023,4697,30.172
2023,4698,66.982
2023,4699,89.172
2023,4700,107.192
2023,4701,107.192
2023,4702,103.172
2023,4703,80.192
2023,4704,72.342
2023,4705,70.982
2023,4706,69.882
2023,4707,69.882
2023,4708,71.802
2023,4709,80.152
2023,4710,80.152
2023,4711,69.882
2023,4712,27.152
2023,4713,25.172
2023,4714,25.172
2023,4715,25.172
2023,4716,25.192
2023,4717,25.172
2023,4718,20.172
2023,4719,15.862
2023,4720,15.862
2023,4721,34.772
2023,4722,93.992
2023,4723,101.152
2023,4724,110.892
2023,4725,115.122
2023,4726,110.172
2023,4727,90.852
2023,4728,73.492
2023,4729,71.222
2023,4730,70.172
2023,4731,70.762
2023,4732,71.172
2023,4733,85.182
2023,4734,109.672
2023,4735,111.022
2023,4736,104.787
2023,4737,88.119
2023,4738,84.239
2023,4739,91.729
2023,4740,84.239
2023,4741,84.039
2023,4742,81.727
2023,4743,81.727
2023,4744,84.067
2023,4745,92.947
2023,4746,100.719
2023,4747,124.699
2023,4748,135.719
2023,4749,137.159
2023,4750,120.197
2023,4751,108.987
2023,4752,91.972
2023,4753,91.272
2023,4754,91.972
2023,4755,90.162
2023,4756,91.972
2023,4757,97.052
2023,4758,108.822
2023,4759,110.172
2023,4760,106.457
2023,4761,102.519
2023,4762,100.459
2023,4763,95.459
2023,4764,92.709
2023,4765,92.379
2023,4766,90.607
2023,4767,93.487
2023,4768,105.607
2023,4769,107.557
2023,4770,109.569
2023,4771,121.029
2023,4772,130.729
2023,4773,128.719
2023,4774,118.007
2023,4775,116.817
2023,4776,101.372
2023,4777,97.422
2023,4778,92.272
2023,4779,90.012
2023,4780,90.272
2023,4781,97.672
2023,4782,105.232
2023,4783,111.472
2023,4784,108.607
2023,4785,103.799
2023,4786,97.719
2023,4787,98.019
2023,4788,97.719
2023,4789,94.239
2023,4790,90.127
2023,4791,86.707
2023,4792,85.797
2023,4793,91.427
2023,4794,109.719
2023,4795,113.049
2023,4796,123.759
2023,4797,126.749
2023,4798,111.337
2023,4799,109.827
2023,4800,94.672
2023,4801,90.272
2023,4802,90.262
2023,4803,90.172
2023,4804,96.172
2023,4805,101.902
2023,4806,110.162
2023,4807,111.622
2023,4808,109.987
2023,4809,107.719
2023,4810,106.719
2023,4811,102.719
2023,4812,91.569
2023,4813,87.439
2023,4814,83.737
2023,4815,86.017
2023,4816,86.157
2023,4817,83.957
2023,4818,95.719
2023,4819,112.179
2023,4820,121.519
2023,4821,123.189
2023,4822,116.547
2023,4823,111.757
2023,4824,89.112
2023,4825,82.172
2023,4826,82.172
2023,4827,82.172
2023,4828,88.172
2023,4829,102.172
2023,4830,109.552
2023,4831,111.682
2023,4832,111.797
2023,4833,106.069
2023,4834,102.439
2023,4835,98.719
2023,4836,102.439
2023,4837,95.719
2023,4838,85.567
2023,4839,83.907
2023,4840,82.707
2023,4841,88.647
2023,4842,102.439
2023,4843,113.809
2023,4844,117.219
2023,4845,122.099
2023,4846,113.707
2023,4847,106.847
2023,4848,105.182
2023,4849,105.172
2023,4850,102.552
2023,4851,100.172
2023,4852,95.182
2023,4853,103.222
2023,4854,105.172
2023,4855,102.182
2023,4856,82.332
2023,4857,76.072
2023,4858,71.372
2023,4859,71.372
2023,4860,71.872
2023,4861,71.372
2023,4862,71.072
2023,4863,69.772
2023,4864,71.672
2023,4865,80.172
2023,4866,93.982
2023,4867,110.262
2023,4868,113.572
2023,4869,115.842
2023,4870,112.642
2023,4871,106.202
2023,4872,103.182
2023,4873,96.652
2023,4874,95.842
2023,4875,93.332
2023,4876,94.272
2023,4877,93.332
2023,4878,89.172
2023,4879,77.782
2023,4880,70.172
2023,4881,36.172
2023,4882,20.272
2023,4883,0.272
2023,4884,0.182
2023,4885,0.172
2023,4886,0.172
2023,4887,0.172
2023,4888,4.272
2023,4889,20.272
2023,4890,70.822
2023,4891,90.172
2023,4892,99.172
2023,4893,113.172
2023,4894,115.122
2023,4895,103.562
2023,4896,101.172
2023,4897,88.562
2023,4898,83.272
2023,4899,82.402
2023,4900,91.272
2023,4901,105.602
2023,4902,105.812
2023,4903,105.812
2023,4904,113.707
2023,4905,110.659
2023,4906,105.339
2023,4907,98.279
2023,4908,92.479
2023,4909,85.719
2023,4910,76.707
2023,4911,74.907
2023,4912,76.607
2023,4913,76.007
2023,4914,81.619
2023,4915,112.719
2023,4916,115.969
2023,4917,116.559
2023,4918,112.097
2023,4919,108.577
2023,4920,90.602
2023,4921,90.272
2023,4922,90.042
2023,4923,87.162
2023,4924,90.602
2023,4925,103.172
2023,4926,104.012
2023,4927,103.562
2023,4928,107.707
2023,4929,100.429
2023,4930,88.719
2023,4931,86.719
2023,4932,88.719
2023,4933,83.719
2023,4934,80.907
2023,4935,80.207
2023,4936,80.207
2023,4937,80.707
2023,4938,100.429
2023,4939,121.099
2023,4940,130.729
2023,4941,121.559
2023,4942,114.157
2023,4943,113.707
2023,4944,97.112
2023,4945,92.272
2023,4946,95.552
2023,4947,92.272
2023,4948,95.042
2023,4949,104.012
2023,4950,108.972
2023,4951,111.322
2023,4952,116.557
2023,4953,110.529
2023,4954,104.319
2023,4955,102.219
2023,4956,101.419
2023,4957,99.689
2023,4958,96.567
2023,4959,93.527
2023,4960,100.707
2023,4961,108.807
2023,4962,121.869
2023,4963,131.019
2023,4964,132.599
2023,4965,137.719
2023,4966,123.807
2023,4967,127.907
2023,4968,111.322
2023,4969,108.672
2023,4970,108.032
2023,4971,105.272
2023,4972,108.032
2023,4973,111.322
2023,4974,113.522
2023,4975,109.672
2023,4976,107.827
2023,4977,107.519
2023,4978,101.109
2023,4979,97.169
2023,4980,90.729
2023,4981,89.049
2023,4982,84.717
2023,4983,82.307
2023,4984,85.217
2023,4985,86.547
2023,4986,98.279
2023,4987,121.719
2023,4988,128.719
2023,4989,131.719
2023,4990,123.957
2023,4991,118.507
2023,4992,108.372
2023,4993,101.552
2023,4994,101.552
2023,4995,96.922
2023,4996,100.322
2023,4997,107.172
2023,4998,111.192
2023,4999,113.162
2023,5000,116.577
2023,5001,110.259
2023,5002,103.719
2023,5003,98.689
2023,5004,90.719
2023,5005,86.369
2023,5006,84.807
2023,5007,87.037
2023,5008,87.227
2023,5009,93.697
2023,5010,110.869
2023,5011,121.539
2023,5012,124.539
2023,5013,123.809
2023,5014,118.207
2023,5015,111.797
2023,5016,100.242
2023,5017,99.272
2023,5018,99.272
2023,5019,98.652
2023,5020,99.172
2023,5021,100.172
2023,5022,99.272
2023,5023,97.562
2023,5024,81.882
2023,5025,75.672
2023,5026,63.922
2023,5027,59.512
2023,5028,41.172
2023,5029,25.172
2023,5030,25.172
2023,5031,33.742
2023,5032,52.102
2023,5033,73.272
2023,5034,83.522
2023,5035,100.822
2023,5036,110.662
2023,5037,111.032
2023,5038,103.052
2023,5039,99.272
2023,5040,93.072
2023,5041,90.622
2023,5042,92.172
2023,5043,91.002
2023,5044,95.832
2023,5045,99.272
2023,5046,96.302
2023,5047,80.172
2023,5048,62.472
2023,5049,25.172
2023,5050,11.372
2023,5051,24.672
2023,5052,25.172
2023,5053,27.872
2023,5054,25.172
2023,5055,15.272
2023,5056,20.422
2023,5057,42.822
2023,5058,76.002
2023,5059,98.652
2023,5060,112.992
2023,5061,114.102
2023,5062,111.122
2023,5063,99.202
2023,5064,91.602
2023,5065,85.172
2023,5066,88.172
2023,5067,91.272
2023,5068,97.112
2023,5069,103.872
2023,5070,107.132
2023,5071,99.172
2023,5072,103.557
2023,5073,94.839
2023,5074,89.709
2023,5075,89.709
2023,5076,88.219
2023,5077,85.229
2023,5078,80.817
2023,5079,79.207
2023,5080,83.157
2023,5081,87.007
2023,5082,99.279
2023,5083,107.679
2023,5084,114.219
2023,5085,110.729
2023,5086,108.357
2023,5087,111.797
2023,5088,97.112
2023,5089,87.962
2023,5090,82.672
2023,5091,78.772
2023,5092,79.432
2023,5093,94.032
2023,5094,94.862
2023,5095,101.152
2023,5096,90.109
2023,5097,79.927
2023,5098,82.417
2023,5099,78.527
2023,5100,71.997
2023,5101,68.027
2023,5102,68.349
2023,5103,66.949
2023,5104,70.849
2023,5105,81.469
2023,5106,98.117
2023,5107,108.647
2023,5108,116.197
2023,5109,118.427
2023,5110,106.899
2023,5111,97.349
2023,5112,96.102
2023,5113,96.262
2023,5114,96.262
2023,5115,94.262
2023,5116,94.262
2023,5117,94.032
2023,5118,94.782
2023,5119,92.542
2023,5120,74.349
2023,5121,69.307
2023,5122,67.927
2023,5123,67.727
2023,5124,66.657
2023,5125,52.417
2023,5126,27.349
2023,5127,31.189
2023,5128,54.399
2023,5129,65.529
2023,5130,69.307
2023,5131,90.417
2023,5132,95.027
2023,5133,95.027
2023,5134,92.349
2023,5135,89.939
2023,5136,84.052
2023,5137,77.202
2023,5138,78.072
2023,5139,75.172
2023,5140,80.182
2023,5141,83.682
2023,5142,84.902
2023,5143,80.752
2023,5144,64.849
2023,5145,55.427
2023,5146,38.427
2023,5147,38.427
2023,5148,38.427
2023,5149,26.937
2023,5150,26.439
2023,5151,27.459
2023,5152,51.979
2023,5153,54.339
2023,5154,66.227
2023,5155,92.427
2023,5156,98.427
2023,5157,98.427
2023,5158,90.699
2023,5159,90.949
2023,5160,84.022
2023,5161,81.092
2023,5162,79.422
2023,5163,76.772
2023,5164,78.722
2023,5165,78.722
2023,5166,83.002
2023,5167,80.182
2023,5168,61.549
2023,5169,43.427
2023,5170,51.537
2023,5171,51.837
2023,5172,53.437
2023,5173,51.037
2023,5174,37.349
2023,5175,29.979
2023,5176,37.349
2023,5177,50.459
2023,5178,73.427
2023,5179,89.727
2023,5180,97.427
2023,5181,97.427
2023,5182,94.049
2023,5183,103.899
2023,5184,95.072
2023,5185,92.752
2023,5186,90.472
2023,5187,90.412
2023,5188,90.712
2023,5189,90.412
2023,5190,86.582
2023,5191,85.832
2023,5192,75.692
2023,5193,60.482
2023,5194,50.272
2023,5195,35.172
2023,5196,40.632
2023,5197,35.172
2023,5198,25.172
2023,5199,25.172
2023,5200,25.172
2023,5201,45.172
2023,5202,66.182
2023,5203,83.162
2023,5204,90.172
2023,5205,91.562
2023,5206,85.832
2023,5207,76.172
2023,5208,46.842
2023,5209,35.182
2023,5210,33.282
2023,5211,32.782
2023,5212,31.972
2023,5213,32.472
2023,5214,27.972
2023,5215,5.172
2023,5216,1.812
2023,5217,1.812
2023,5218,0.172
2023,5219,1.812
2023,5220,0.172
2023,5221,0.172
2023,5222,0.172
2023,5223,0.172
2023,5224,1.812
2023,5225,0.172
2023,5226,33.582
2023,5227,77.232
2023,5228,80.672
2023,5229,81.422
2023,5230,76.672
2023,5231,72.392
2023,5232,58.282
2023,5233,52.472
2023,5234,51.972
2023,5235,47.972
2023,5236,65.202
2023,5237,72.392
2023,5238,91.482
2023,5239,94.672
2023,5240,79.969
2023,5241,60.927
2023,5242,55.727
2023,5243,62.557
2023,5244,56.137
2023,5245,58.627
2023,5246,56.579
2023,5247,59.959
2023,5248,73.299
2023,5249,87.449
2023,5250,110.447
2023,5251,119.727
2023,5252,128.377
2023,5253,114.227
2023,5254,102.349
2023,5255,108.349
2023,5256,104.542
2023,5257,100.102
2023,5258,99.582
2023,5259,91.862
2023,5260,92.712
2023,5261,96.492
2023,5262,100.102
2023,5263,100.102
2023,5264,100.499
2023,5265,88.947
2023,5266,82.117
2023,5267,82.117
2023,5268,83.127
2023,5269,83.127
2023,5270,80.849
2023,5271,80.849
2023,5272,82.809
2023,5273,97.689
2023,5274,105.427
2023,5275,119.427
2023,5276,131.087
2023,5277,128.867
2023,5278,122.349
2023,5279,112.119
2023,5280,102.172
2023,5281,102.172
2023,5282,100.172
2023,5283,94.422
2023,5284,96.672
2023,5285,98.332
2023,5286,105.872
2023,5287,106.612
2023,5288,102.009
2023,5289,93.387
2023,5290,89.117
2023,5291,86.757
2023,5292,84.277
2023,5293,83.437
2023,5294,81.859
2023,5295,82.849
2023,5296,86.349
2023,5297,100.879
2023,5298,120.987
2023,5299,127.287
2023,5300,134.237
2023,5301,125.897
2023,5302,125.189
2023,5303,119.919
2023,5304,112.752
2023,5305,111.412
2023,5306,111.412
2023,5307,110.712
2023,5308,112.582
2023,5309,114.242
2023,5310,112.752
2023,5311,107.612
2023,5312,109.789
2023,5313,108.927
2023,5314,89.637
2023,5315,88.527
2023,5316,87.927
2023,5317,86.927
2023,5318,84.859
2023,5319,84.559
2023,5320,93.629
2023,5321,102.769
2023,5322,112.677
2023,5323,123.677
2023,5324,128.937
2023,5325,128.247
2023,5326,118.069
2023,5327,124.619
2023,5328,121.742
2023,5329,119.272
2023,5330,118.932
2023,5331,117.272
2023,5332,117.742
2023,5333,119.252
2023,5334,126.172
2023,5335,130.992
2023,5336,119.829
2023,5337,116.427
2023,5338,100.427
2023,5339,101.027
2023,5340,100.827
2023,5341,95.347
2023,5342,92.349
2023,5343,91.349
2023,5344,100.329
2023,5345,113.399
2023,5346,124.997
2023,5347,133.927
2023,5348,133.787
2023,5349,123.997
2023,5350,118.869
2023,5351,121.889
2023,5352,112.792
2023,5353,109.722
2023,5354,109.352
2023,5355,109.352
2023,5356,109.352
2023,5357,112.792
2023,5358,111.102
2023,5359,103.182
2023,5360,90.172
2023,5361,79.982
2023,5362,75.682
2023,5363,75.082
2023,5364,75.682
2023,5365,75.082
2023,5366,72.652
2023,5367,70.682
2023,5368,71.172
2023,5369,85.662
2023,5370,106.642
2023,5371,116.212
2023,5372,123.722
2023,5373,123.012
2023,5374,122.052
2023,5375,109.352
2023,5376,100.282
2023,5377,96.122
2023,5378,96.692
2023,5379,90.022
2023,5380,96.692
2023,5381,100.282
2023,5382,96.852
2023,5383,80.172
2023,5384,66.082
2023,5385,30.172
2023,5386,15.172
2023,5387,16.442
2023,5388,15.172
2023,5389,10.172
2023,5390,6.932
2023,5391,17.622
2023,5392,70.152
2023,5393,75.082
2023,5394,96.692
2023,5395,111.072
2023,5396,120.172
2023,5397,120.182
2023,5398,114.172
2023,5399,113.172
2023,5400,109.352
2023,5401,99.412
2023,5402,99.412
2023,5403,99.412
2023,5404,103.972
2023,5405,115.832
2023,5406,121.332
2023,5407,114.882
2023,5408,101.589
2023,5409,87.097
2023,5410,80.737
2023,5411,78.477
2023,5412,78.427
2023,5413,70.557
2023,5414,76.449
2023,5415,79.159
2023,5416,80.059
2023,5417,80.859
2023,5418,112.847
2023,5419,121.767
2023,5420,128.547
2023,5421,118.757
2023,5422,116.959
2023,5423,119.359
2023,5424,112.752
2023,5425,95.172
2023,5426,95.172
2023,5427,95.612
2023,5428,101.602
2023,5429,110.182
2023,5430,112.752
2023,5431,105.512
2023,5432,87.172
2023,5433,79.422
2023,5434,74.292
2023,5435,73.342
2023,5436,73.172
2023,5437,70.472
2023,5438,46.022
2023,5439,70.432
2023,5440,76.382
2023,5441,83.172
2023,5442,115.782
2023,5443,129.172
2023,5444,133.212
2023,5445,125.422
2023,5446,115.942
2023,5447,106.932
2023,5448,97.622
2023,5449,90.882
2023,5450,90.172
2023,5451,88.062
2023,5452,90.492
2023,5453,115.552
2023,5454,124.582
2023,5455,125.952
2023,5456,111.819
2023,5457,102.637
2023,5458,97.527
2023,5459,93.747
2023,5460,89.427
2023,5461,89.717
2023,5462,90.859
2023,5463,96.519
2023,5464,105.489
2023,5465,117.519
2023,5466,128.677
2023,5467,136.387
2023,5468,139.527
2023,5469,129.827
2023,5470,126.759
2023,5471,124.459
2023,5472,117.782
2023,5473,112.322
2023,5474,112.322
2023,5475,121.552
2023,5476,124.572
2023,5477,129.172
2023,5478,131.932
2023,5479,131.172
2023,5480,124.349
2023,5481,111.787
2023,5482,98.687
2023,5483,95.047
2023,5484,93.937
2023,5485,93.407
2023,5486,94.669
2023,5487,96.319
2023,5488,96.709
2023,5489,97.859
2023,5490,127.827
2023,5491,135.677
2023,5492,139.437
2023,5493,138.027
2023,5494,134.599
2023,5495,131.749
2023,5496,123.192
2023,5497,120.132
2023,5498,113.382
2023,5499,113.382
2023,5500,113.382
2023,5501,120.172
2023,5502,117.602
2023,5503,110.172
2023,5504,109.159
2023,5505,99.277
2023,5506,92.477
2023,5507,89.707
2023,5508,86.277
2023,5509,87.587
2023,5510,87.839
2023,5511,88.059
2023,5512,89.109
2023,5513,91.399
2023,5514,122.747
2023,5515,126.427
2023,5516,133.427
2023,5517,133.947
2023,5518,131.359
2023,5519,125.469
2023,5520,121.492
2023,5521,117.792
2023,5522,112.932
2023,5523,112.932
2023,5524,117.792
2023,5525,120.512
2023,5526,121.492
2023,5527,123.012
2023,5528,112.932
2023,5529,89.222
2023,5530,85.182
2023,5531,84.932
2023,5532,85.082
2023,5533,84.932
2023,5534,85.182
2023,5535,85.082
2023,5536,86.492
2023,5537,98.892
2023,5538,122.672
2023,5539,134.772
2023,5540,140.532
2023,5541,138.582
2023,5542,134.772
2023,5543,133.632
2023,5544,131.922
2023,5545,131.352
2023,5546,129.952
2023,5547,130.122
2023,5548,129.952
2023,5549,129.952
2023,5550,122.182
2023,5551,113.672
2023,5552,99.172
2023,5553,87.172
2023,5554,83.882
2023,5555,83.092
2023,5556,83.882
2023,5557,84.472
2023,5558,83.092
2023,5559,82.672
2023,5560,94.172
2023,5561,112.172
2023,5562,128.972
2023,5563,137.072
2023,5564,139.712
2023,5565,134.772
2023,5566,133.142
2023,5567,126.032
2023,5568,118.982
2023,5569,108.172
2023,5570,100.492
2023,5571,99.492
2023,5572,110.172
2023,5573,121.172
2023,5574,132.492
2023,5575,133.482
2023,5576,117.349
2023,5577,107.417
2023,5578,104.937
2023,5579,104.527
2023,5580,104.527
2023,5581,100.937
2023,5582,99.439
2023,5583,103.429
2023,5584,121.059
2023,5585,128.569
2023,5586,140.187
2023,5587,153.007
2023,5588,152.727
2023,5589,139.437
2023,5590,132.349
2023,5591,138.359
2023,5592,131.432
2023,5593,111.772
2023,5594,110.172
2023,5595,108.872
2023,5596,112.212
2023,5597,132.522
2023,5598,139.642
2023,5599,137.932
2023,5600,121.289
2023,5601,106.287
2023,5602,103.097
2023,5603,102.937
2023,5604,102.937
2023,5605,102.937
2023,5606,101.859
2023,5607,104.519
2023,5608,112.809
2023,5609,120.749
2023,5610,141.757
2023,5611,151.957
2023,5612,162.037
2023,5613,149.227
2023,5614,137.489
2023,5615,147.349
2023,5616,140.172
2023,5617,120.932
2023,5618,114.732
2023,5619,111.292
2023,5620,114.732
2023,5621,138.502
2023,5622,153.962
2023,5623,157.582
2023,5624,139.539
2023,5625,124.187
2023,5626,119.317
2023,5627,117.987
2023,5628,117.987
2023,5629,117.987
2023,5630,117.699
2023,5631,122.389
2023,5632,137.859
2023,5633,140.679
2023,5634,157.217
2023,5635,171.507
2023,5636,183.767
2023,5637,173.437
2023,5638,146.409
2023,5639,147.349
2023,5640,139.042
2023,5641,124.962
2023,5642,124.962
2023,5643,120.172
2023,5644,126.172
2023,5645,139.642
2023,5646,152.702
2023,5647,155.112
2023,5648,134.319
2023,5649,125.897
2023,5650,116.037
2023,5651,118.427
2023,5652,115.697
2023,5653,116.427
2023,5654,120.289
2023,5655,120.979
2023,5656,115.069
2023,5657,127.139
2023,5658,150.697
2023,5659,167.307
2023,5660,174.587
2023,5661,163.127
2023,5662,142.389
2023,5663,117.299
2023,5664,103.982
2023,5665,99.432
2023,5666,99.512
2023,5667,98.572
2023,5668,103.402
2023,5669,124.392
2023,5670,135.292
2023,5671,139.592
2023,5672,131.379
2023,5673,117.437
2023,5674,114.057
2023,5675,105.787
2023,5676,103.487
2023,5677,100.277
2023,5678,94.859
2023,5679,93.679
2023,5680,93.679
2023,5681,94.679
2023,5682,128.447
2023,5683,143.117
2023,5684,144.037
2023,5685,132.207
2023,5686,110.689
2023,5687,112.249
2023,5688,104.612
2023,5689,104.612
2023,5690,105.172
2023,5691,104.612
2023,5692,104.612
2023,5693,109.112
2023,5694,105.172
