,,Availability,ActivationDw,ActivationUp
2023,7801,16.24,7.08,45.68
2023,7802,1.71,0,26.58
2023,7803,16.65,28.8,26.01
2023,7804,16.63,17.59,48.11
2023,7805,1.34,0,23.76
2023,7806,11.97,7.81,27.08
2023,7807,11.98,12.95,52.12
2023,7808,13.22,28.08,48.33
2023,7809,10.92,1.53,43.73
2023,7810,23.17,0,42.56
2023,7811,1.75,0,11.73
2023,7812,16.08,0,17.6
2023,7813,16.08,0,48.26
2023,7814,8.72,0,26.7
2023,7815,11.79,0,40.07
2023,7816,13.49,9.39,41.45
2023,7817,9.82,46.89,69.47
2023,7818,3.01,33.83,91.94
2023,7819,7.82,20.77,90
2023,7820,3.01,22.44,94.08
2023,7821,0.75,35.94,91.92
2023,7822,7.03,21.89,84.92
2023,7823,10.36,36,73.37
2023,7824,1.08,26.04,84.74
2023,7825,12.73,26.63,97.2
2023,7826,1.34,23.53,122.22
2023,7827,13.66,22.05,81.06
2023,7828,14.65,34.56,63.9
2023,7829,12.92,18.73,90.43
2023,7830,1.03,20.53,75.85
2023,7831,5.01,40.97,92.81
2023,7832,16.44,24.37,90.98
2023,7833,1.33,9.12,76.89
2023,7834,10.36,0,32.88
2023,7835,0.97,0,25.38
2023,7836,0.97,0,27.6
2023,7837,0.97,0,23.7
2023,7838,9.53,0,51.25
2023,7839,11.29,26.54,31.14
2023,7840,13.12,-2,78.48
2023,7841,10.49,34.61,95.09
2023,7842,3.86,71.77,108.84
2023,7843,2.32,74.57,125.9
2023,7844,0.02,114.52,103.98
2023,7845,2.44,40.57,92.01
2023,7846,0.05,14.94,77.54
2023,7847,0.97,21.75,66.27
2023,7848,8.56,39.8,102.89
2023,7849,10.75,35.55,95
2023,7850,1.09,30,75.21
2023,7851,10.34,10.13,74.84
2023,7852,10.59,9.85,80.43
2023,7853,10.74,47.31,108.76
2023,7854,0.75,13.75,60.09
2023,7855,5.18,19.55,90.26
2023,7856,0.75,43.77,91.31
2023,7857,0.1,20.57,81.66
2023,7858,1.35,22.59,92.06
2023,7859,1.19,38.8,91.19
2023,7860,12.25,41.24,99.73
2023,7861,13.14,37.45,100.07
2023,7862,12.33,18.75,99.1
2023,7863,13.24,49.66,97.28
2023,7864,0.1,28.36,88.03
2023,7865,0.75,33.86,92.41
2023,7866,0.25,43.79,87.76
2023,7867,0.25,27,99.17
2023,7868,0.52,26.75,90.83
2023,7869,6.34,33.27,93.43
2023,7870,0.75,34.1,96.8
2023,7871,10.47,51.79,94.84
2023,7872,7.44,53.81,104.99
2023,7873,8.08,72.47,115.42
2023,7874,11.44,54.24,117.36
2023,7875,11.61,63.98,117.49
2023,7876,11.68,68.35,114.17
2023,7877,1.19,85.46,106.46
2023,7878,10.77,71.15,103.14
2023,7879,0.1,72.81,106.52
2023,7880,9.64,74.72,117.15
2023,7881,18.98,75.83,106.73
2023,7882,14.46,60.81,126.58
2023,7883,14.19,72.6,127.53
2023,7884,14.18,79.03,127.41
2023,7885,14.49,74.77,127.56
2023,7886,15.14,79.13,130.42
2023,7887,16.82,11.5,86.56
2023,7888,19.35,30.03,90.52
2023,7889,8.76,96,124.83
2023,7890,2.85,60.37,97.35
2023,7891,2.52,68.86,99.76
2023,7892,2.48,69.09,97.67
2023,7893,2.43,83.25,104.89
2023,7894,0.02,68.19,111.93
2023,7895,0.36,71.54,106.43
2023,7896,1.98,91.03,126.6
2023,7897,1.98,84.18,110.06
2023,7898,3.25,102.78,127.45
2023,7899,3.52,112.04,122.95
2023,7900,3.26,100.87,123.5
2023,7901,3.25,99.68,122.97
2023,7902,0.02,89.63,112.27
2023,7903,2.18,100.83,92.5
2023,7904,3.14,104.09,131.83
2023,7905,2.83,66.5,118.44
2023,7906,3.25,75.34,74.92
2023,7907,3.25,87.5,114.04
2023,7908,3.25,121.61,113.29
2023,7909,3.25,108.08,110.23
2023,7910,2.25,116.95,117.39
2023,7911,3.25,69.61,118.2
2023,7912,2.32,83.67,132.47
2023,7913,0.39,89.74,123.96
2023,7914,4.84,87.18,143.2
2023,7915,0.28,85.51,127.34
2023,7916,4.32,85.72,122.92
2023,7917,0.21,109.56,117.12
2023,7918,4.23,81.24,113.2
2023,7919,4.16,96.28,104.88
2023,7920,3.85,66,102.77
2023,7921,4.72,101.08,112.31
2023,7922,4.69,88.02,102.04
2023,7923,5.66,87.92,102.69
2023,7924,5.09,91.18,29.45
2023,7925,4.78,92.48,109.26
2023,7926,2.25,85.54,116.79
2023,7927,2.22,89.53,124.5
2023,7928,4.98,144,143.68
2023,7929,4.67,101.24,134.33
2023,7930,0.75,77.77,116
2023,7931,15.49,111.81,134.85
2023,7932,16.52,71.5,120.97
2023,7933,1.95,69.75,93.97
2023,7934,0.1,64.99,104.2
2023,7935,17.96,63.75,100.83
2023,7936,8.08,55.72,104.22
2023,7937,3.45,70.25,30.62
2023,7938,2.22,82.06,85.25
2023,7939,2.22,78.78,116.73
2023,7940,1.98,108.87,120.47
2023,7941,3.74,95.22,114.83
2023,7942,5.22,93.88,107.32
2023,7943,8.95,72.65,113.66
2023,7944,5.42,65.56,108.69
2023,7945,6.65,71.02,101.46
2023,7946,7.58,90.66,100.88
2023,7947,8.17,73.38,101.78
2023,7948,7.44,91.2,101.72
2023,7949,0.67,74.06,104.31
2023,7950,3.96,45.44,98.36
2023,7951,3.48,54.81,106.3
2023,7952,3.98,84.73,113.3
2023,7953,3.98,92.32,124.49
2023,7954,2.98,91.06,118.31
2023,7955,15.51,65,120.7
2023,7956,1.75,82.99,103.97
2023,7957,15.59,91.46,104.38
2023,7958,5.68,111.47,102.1
2023,7959,6.97,75.68,108.24
2023,7960,3.96,76.97,104.39
2023,7961,3.39,79.35,108.8
2023,7962,3.96,99.78,116.52
2023,7963,4.47,81.53,48.42
2023,7964,3.38,94.51,109.72
2023,7965,2.09,90.2,111.71
2023,7966,0.26,90.64,108.59
2023,7967,9.99,72.94,101.01
2023,7968,6.42,58.28,93.65
2023,7969,0.66,57.4,95.07
2023,7970,6.59,81.98,100.2
2023,7971,7.16,84.12,87.1
2023,7972,0.82,84.83,94.76
2023,7973,8.13,83.14,85.5
2023,7974,6.74,53.96,95.03
2023,7975,4.75,66.99,91.68
2023,7976,9.23,73.27,97.09
2023,7977,9.09,84.44,96.02
2023,7978,17.57,100.36,99.04
2023,7979,12.04,83.14,106.26
2023,7980,12.17,77.37,102.15
2023,7981,11.48,80.41,103.83
2023,7982,11.31,82.45,106.22
2023,7983,11.79,86.83,98.42
2023,7984,13.16,57.64,98.6
2023,7985,0.1,80.66,94.9
2023,7986,4.32,50.24,25.27
2023,7987,6.42,12.96,46.55
2023,7988,5.53,48.83,68.59
2023,7989,6.42,88.63,95.44
2023,7990,0.14,66.23,91.75
2023,7991,16.54,14.6,91.64
2023,7992,7.87,5.5,96.95
2023,7993,0.91,39.92,82.29
2023,7994,9.55,0,89.15
2023,7995,9.52,0,81.68
2023,7996,9.48,18.52,96.02
2023,7997,9.61,37.03,85.58
2023,7998,0.78,66,79.03
2023,7999,8.79,51,52.67
2023,8000,6.22,51,94.24
2023,8001,6.97,75.5,96.05
2023,8002,8.58,54.9,70.18
2023,8003,8.62,46,95.53
2023,8004,10.19,79.06,99.39
2023,8005,8.58,103,104.72
2023,8006,10.19,101.03,111.36
2023,8007,13.41,84.75,103.03
2023,8008,0.1,68.59,110.72
2023,8009,5.36,57.33,72.05
2023,8010,3.22,48.63,94.39
2023,8011,0.46,53.42,107.52
2023,8012,0.61,38.86,104.99
2023,8013,4.62,68.47,103.78
2023,8014,3.75,80.21,94.5
2023,8015,8.66,35,100.48
2023,8016,6.18,117.08,126.39
2023,8017,5.68,75.05,93.99
2023,8018,5.29,72.05,95.83
2023,8019,4.93,68.59,88.17
2023,8020,4.95,61.54,95.62
2023,8021,0.33,54.49,95.73
2023,8022,3.25,33.91,91.84
2023,8023,2.81,62.79,101
2023,8024,3.34,61.54,101.52
2023,8025,3.34,44.24,75.09
2023,8026,4.64,11.5,67.28
2023,8027,7.12,0.01,63.51
2023,8028,0.1,4.67,79.46
2023,8029,12.11,0,89.23
2023,8030,11.45,0,86.11
2023,8031,1.35,0,55.34
2023,8032,13.99,9.53,75.6
2023,8033,1.68,20.42,90.61
2023,8034,8.22,33.33,95.44
2023,8035,6.88,46,48.94
2023,8036,6.18,30.75,102.44
2023,8037,5.36,69.17,98.77
2023,8038,10.58,27.45,96.73
2023,8039,16.31,25.13,90.9
2023,8040,0.62,35.7,98.39
2023,8041,9.06,41.19,63.1
2023,8042,9.16,40.23,68.15
2023,8043,9.68,46.5,66.45
2023,8044,9.19,66,107.09
2023,8045,9.79,58.75,109.16
2023,8046,0.89,60.37,112.58
2023,8047,5.28,63.26,108.99
2023,8048,4.87,39.57,124.85
2023,8049,0.86,10.62,124.94
2023,8050,1.22,49.25,98.68
2023,8051,12.23,39.25,81.75
2023,8052,13.41,44.93,37.37
2023,8053,1.23,57.5,100.25
2023,8054,12.95,63.98,101.98
2023,8055,13.72,55.81,103.88
2023,8056,1.66,23.85,60.73
2023,8057,0.1,61.55,79.28
2023,8058,0.57,58.17,104.08
2023,8059,0.75,73.53,45.25
2023,8060,0.75,97.43,77.1
2023,8061,5.48,50.5,105.07
2023,8062,4.98,75.94,105.79
2023,8063,3.77,67.38,102.52
2023,8064,0.18,82.22,98.34
2023,8065,3.44,58,75.2
2023,8066,4.75,53.4,65.99
2023,8067,4.55,26.44,64.3
2023,8068,5.28,52.49,46.95
2023,8069,0.55,36.75,85.42
2023,8070,6.57,37.75,97.06
2023,8071,0.55,67.67,94.99
2023,8072,7.18,60.57,98.53
2023,8073,5.97,3.76,78.18
2023,8074,14.03,5.71,93.45
2023,8075,12.91,39.49,99.57
2023,8076,1.27,13.02,72.03
2023,8077,12.48,26.29,82.46
2023,8078,13.15,65.56,110.38
2023,8079,14.08,67.07,126.99
2023,8080,0.69,68.5,125.9
2023,8081,0.24,39.4,101
2023,8082,3.28,66.82,96.51
2023,8083,0.02,56.75,96.47
2023,8084,1.75,56.25,97.5
2023,8085,3.05,73.5,99.14
2023,8086,0.55,35.72,78.53
2023,8087,6.42,51.25,82.51
2023,8088,10.96,34.75,90.86
2023,8089,10.96,5.28,92.63
2023,8090,10.27,44,76.36
2023,8091,10.55,24.81,63.93
2023,8092,9.58,0,45.44
2023,8093,10.25,0,63.66
2023,8094,10.64,15.13,96.03
2023,8095,9.19,34.84,75.74
2023,8096,12.29,56,101.49
2023,8097,12.29,97.21,102.38
2023,8098,1.11,76.73,102.19
2023,8099,11.71,72.7,106.92
2023,8100,11.38,62.57,105.95
2023,8101,12.39,66.55,105.15
2023,8102,12.09,70.49,102.09
2023,8103,13.78,59.77,102.63
2023,8104,13.22,42.5,95.85
2023,8105,8.92,54.8,100.38
2023,8106,1.32,59.87,78.01
2023,8107,2.36,62.75,101.21
2023,8108,2.53,62.25,104.43
2023,8109,0.25,60.29,103.35
2023,8110,0.32,55.89,99.25
2023,8111,0.63,19.37,89.93
2023,8112,14.19,47.14,112.57
2023,8113,0.11,57.04,102.97
2023,8114,0.11,86.96,108.15
2023,8115,0.11,89.69,113.86
2023,8116,0.11,100.91,115.25
2023,8117,1.75,79.04,109.25
2023,8118,10.94,71.82,118.56
2023,8119,2.22,77.78,109.56
2023,8120,4.47,127.61,120.5
2023,8121,3.98,83.13,114.92
2023,8122,3.68,75.85,111.9
2023,8123,0.13,82.54,112.36
2023,8124,0.13,64.78,107.49
2023,8125,0.13,84.32,106.67
2023,8126,0.13,80.52,111.41
2023,8127,2.22,98.27,115.15
2023,8128,0.38,111.07,120.32
2023,8129,7.01,76.79,132.27
2023,8130,5.44,76,123.56
2023,8131,5.18,63.3,132.6
2023,8132,2.72,73.54,119.63
2023,8133,0.13,74.72,114.39
2023,8134,0.13,87.03,107.51
2023,8135,0.15,70.25,103.45
2023,8136,0.03,77.62,102.16
2023,8137,1.62,94.96,104.83
2023,8138,1.98,80.13,95.06
2023,8139,0.25,82.82,93.48
2023,8140,3.15,97.88,94.81
2023,8141,0.04,86.04,101.37
2023,8142,2.82,91.98,95.54
2023,8143,0.19,80.39,92
2023,8144,0.03,86.55,95.16
2023,8145,4.08,128.64,114.92
2023,8146,0.03,112.02,112.48
2023,8147,0.13,86.73,110.59
2023,8148,0.13,114.04,117.57
2023,8149,1.45,103.58,121.64
2023,8150,1.27,102.1,177.75
2023,8151,3.39,91.41,138.02
2023,8152,3.08,83.67,116.06
2023,8153,0.03,79.44,113.91
2023,8154,0.02,80.96,118.99
2023,8155,0.03,66.96,91.25
2023,8156,3.13,74.41,58.53
2023,8157,0.03,86.63,96.88
2023,8158,1.75,62.79,98.66
2023,8159,2.15,67.46,73.91
2023,8160,6.43,82,107.5
2023,8161,8.82,83.7,106.35
2023,8162,9.21,84.23,100.84
2023,8163,10.42,80.78,91.88
2023,8164,10.22,75.33,90.07
2023,8165,10.83,48.14,88.82
2023,8166,12.08,26.21,75.85
2023,8167,8.22,19.43,66.08
2023,8168,13.56,40.9,67.45
2023,8169,21.03,71.23,93.02
2023,8170,19.41,54.43,56.7
2023,8171,17.52,76.25,92.91
2023,8172,18.88,94.21,106.43
2023,8173,18.25,94.85,108.54
2023,8174,17.13,82.59,110.1
2023,8175,19.66,85.95,122.06
2023,8176,19.76,87.63,94.42
2023,8177,18.02,55.05,90.62
2023,8178,0.84,51.17,90.62
2023,8179,6.11,51.5,84.24
2023,8180,8.22,40,83.18
2023,8181,8.05,58.31,81.46
2023,8182,8.22,62.25,92.75
2023,8183,17.16,56.29,101.83
2023,8184,10.86,40.36,71.83
2023,8185,9.56,8.33,35.45
2023,8186,10.82,1.55,35.08
2023,8187,1.21,2.72,16.66
2023,8188,12.16,0.84,16.67
2023,8189,12.16,4.09,53.46
2023,8190,12.16,6.6,59.19
2023,8191,12.07,5.83,32.59
2023,8192,14.14,82.85,70.09
2023,8193,18.62,37.7,70.38
2023,8194,19.69,3.75,44.8
2023,8195,11.45,5.57,58.6
2023,8196,1.02,2.15,27.88
2023,8197,10.93,2.26,39.09
2023,8198,11.81,3.68,47.98
2023,8199,19.81,5.91,79.55
2023,8200,18.15,0.75,74.33
2023,8201,8.86,41.75,72.12
2023,8202,8.05,32.05,74.41
2023,8203,6.79,27.73,79.05
2023,8204,6.38,25.78,60.28
2023,8205,7.31,20.77,74
2023,8206,7.95,19.25,67.17
2023,8207,8.48,23.46,83.55
2023,8208,9.56,23.77,34.56
2023,8209,9.04,10.64,55.85
2023,8210,9.91,20.87,62.67
2023,8211,10.09,4.5,28.23
2023,8212,10.57,33.62,68.4
2023,8213,10.28,67.52,71.28
2023,8214,10.17,18.3,73.97
2023,8215,9.34,20,76.47
2023,8216,0.1,30.01,68.27
2023,8217,11.37,31.89,87.63
2023,8218,10.42,24.76,87.52
2023,8219,9.53,12.99,58.38
2023,8220,0.97,31.69,55.22
2023,8221,9.72,20.32,83.12
2023,8222,9.79,17.67,78.96
2023,8223,10.78,21.26,78.24
2023,8224,9.72,26.89,54.32
2023,8225,5.19,22.17,62.16
2023,8226,1.91,26.12,81.7
2023,8227,1.94,75.2,74.52
2023,8228,3.48,48.96,75.46
2023,8229,0.36,47.43,91.19
2023,8230,4.82,57.87,92.76
2023,8231,8.07,34.64,71.96
2023,8232,11.37,59.75,107.22
2023,8233,9.99,28.41,95.42
2023,8234,10.83,25.82,93.61
2023,8235,10.46,8.48,65.15
2023,8236,1.18,0,16.66
2023,8237,1.06,0,81.02
2023,8238,0.1,8.11,81.46
2023,8239,8.03,0,51.28
2023,8240,8.67,25.1,52.73
2023,8241,8.65,19.51,71.35
2023,8242,0.95,4.18,45.73
2023,8243,0.96,35.25,84.51
2023,8244,9.07,29.33,91.84
2023,8245,8.86,42.5,97.95
2023,8246,9.08,41.93,105.64
2023,8247,9.69,36.6,113.64
2023,8248,9.09,17.43,112.89
2023,8249,0.1,32.27,96.8
2023,8250,5.84,37.06,87.14
2023,8251,9.38,75,85.1
2023,8252,7.92,81.77,68.5
2023,8253,9.16,42.5,76.52
2023,8254,9.18,33.25,82.89
2023,8255,8.89,11.75,67.02
2023,8256,11.41,0,95.16
2023,8257,11.43,0,74.24
2023,8258,11.76,0,93.96
2023,8259,12.76,0,16.66
2023,8260,1.25,0,12.43
2023,8261,10.95,12.21,93.33
2023,8262,12.84,30.71,91.76
2023,8263,9.88,58.69,94.36
2023,8264,12.65,70.25,104.1
2023,8265,1.11,43.63,99.56
2023,8266,10.76,36.44,101.52
2023,8267,9.57,0,78.04
2023,8268,10.48,0,54.57
2023,8269,1.05,13.95,90.7
2023,8270,9.94,19.94,91.1
2023,8271,1.43,38.39,96.33
2023,8272,15.95,36.03,88.17
2023,8273,4.36,90.12,109.06
2023,8274,4.36,50.02,118.08
2023,8275,4.36,52.04,63.08
2023,8276,1.79,51.58,77.62
2023,8277,5.99,53.9,96.4
2023,8278,3.95,46.36,91.68
2023,8279,4.97,52.95,81.71
2023,8280,9.24,21.25,79.39
2023,8281,10.42,27.4,84.62
2023,8282,10.37,50.89,77.53
2023,8283,10.03,65.77,90.09
2023,8284,9.84,44.49,89.32
2023,8285,1.03,36.42,87.93
2023,8286,10.03,36.01,83.18
2023,8287,8.14,53.27,78.75
2023,8288,12.14,54.27,77.58
2023,8289,13.36,52.52,83.6
2023,8290,18.25,65.23,83.78
2023,8291,19.55,72.55,88.74
2023,8292,14.77,51.33,90.81
2023,8293,1.46,63.01,88.06
2023,8294,11.03,69.24,87.46
2023,8295,15.01,22.35,91.08
2023,8296,16.24,49.95,61.93
2023,8297,1.27,61.1,87.19
2023,8298,5.19,56.77,89.29
2023,8299,0.51,54.77,90.57
2023,8300,4.87,57.4,90.3
2023,8301,5.36,55.34,86
2023,8302,0.1,50.14,79.02
2023,8303,12.58,14.8,65.71
2023,8304,12.28,5,66.27
2023,8305,9.29,6.67,70.39
2023,8306,0.09,0,43.52
2023,8307,9.32,0,81.02
2023,8308,9.51,0,81.56
2023,8309,9.44,0,10.43
2023,8310,1.06,24.99,84.99
2023,8311,9.53,38.55,82.2
2023,8312,13.79,6.67,80.75
2023,8313,14.85,85.75,82.69
2023,8314,1.35,59.43,82.2
2023,8315,14.48,6.25,89.32
2023,8316,1.46,37.08,84.06
2023,8317,13.88,44.19,74.31
2023,8318,13.83,11.68,59.7
2023,8319,19.05,23,64.59
2023,8320,1.74,31.93,58.01
2023,8321,13.49,55.41,81.07
2023,8322,3.25,65.04,80.66
2023,8323,1.52,92.96,86.93
2023,8324,0.13,86.18,78.34
2023,8325,2.24,80.06,84.94
2023,8326,4.53,63.09,88.23
2023,8327,0.1,45.05,86.9
2023,8328,8.03,60.22,87.02
2023,8329,9.21,62.65,84.95
2023,8330,8.53,37.89,84.38
2023,8331,8.53,49.24,82.88
2023,8332,8.51,39.77,81.26
2023,8333,8.47,36.22,82.79
2023,8334,8.65,46.96,78.33
2023,8335,0.38,47.79,81.84
2023,8336,3.17,50.88,85.07
2023,8337,8.93,43.44,60.99
2023,8338,1.11,10.66,59.83
2023,8339,1.08,52.73,74.71
2023,8340,10.17,50.53,80.38
2023,8341,10.41,11.25,65.02
2023,8342,10.18,0,75.7
2023,8343,11.45,0,66.21
2023,8344,11.31,-3.33,78.01
2023,8345,0.33,38.66,90.14
2023,8346,0.13,52.22,97.42
2023,8347,1.38,59.01,84.32
2023,8348,1.65,79.83,85.07
2023,8349,2.21,56.87,91.49
2023,8350,0.28,47.21,78.14
2023,8351,3.66,36.01,90.42
2023,8352,2.93,76.92,87.73
2023,8353,7.79,55.57,65.84
2023,8354,5.38,36.73,80.1
2023,8355,9.75,21.49,59.18
2023,8356,9.75,59.82,81.74
2023,8357,9.75,45.62,84.33
2023,8358,0.36,46.89,86.6
2023,8359,3.64,55.79,92.52
2023,8360,9.75,50.93,88.2
2023,8361,5.68,20.02,77.98
2023,8362,13.88,5,59.06
2023,8363,11.26,65.67,74.66
2023,8364,13.96,66.1,81.68
2023,8365,1.23,45.98,53.1
2023,8366,12.28,49.62,49.55
2023,8367,12.42,0,51.54
2023,8368,14.83,-5.17,62.1
2023,8369,7.71,39.27,80.82
2023,8370,9.32,47.42,83.78
2023,8371,7.53,50.4,80.07
2023,8372,7.45,50.53,80.05
2023,8373,4.84,25.9,82.41
2023,8374,4.32,5,84.94
2023,8375,6.11,0,78.9
2023,8376,10.78,17.5,88.67
2023,8377,10.68,28.12,82.62
2023,8378,11.38,45.34,83.75
2023,8379,12.15,24.36,81.86
2023,8380,1.24,29.41,80.1
2023,8381,1.37,33.91,68.34
2023,8382,1.75,34.54,77.48
2023,8383,13.61,44.91,79.03
2023,8384,7.19,10,76.2
2023,8385,8.44,20.37,75.29
2023,8386,1.65,-13.88,50.69
2023,8387,11.86,-28.44,15.43
2023,8388,13.17,0,74.53
2023,8389,13.22,32.48,71.08
2023,8390,12.47,0,71.21
2023,8391,1.62,0,81.46
2023,8392,0.87,8.07,64.3
2023,8393,5.69,48.89,90.41
2023,8394,2.38,94.11,99.14
2023,8395,0.25,99.19,92.6
2023,8396,2.28,105,97.79
2023,8397,2.28,77.34,91.77
2023,8398,0.25,47.21,91.28
2023,8399,0.25,32.87,92.4
2023,8400,2.48,62.52,99.14
2023,8401,5.22,74.1,98.52
2023,8402,10.67,70.41,90.72
2023,8403,10.72,53.75,89.6
2023,8404,10.77,70.3,91.06
2023,8405,10.63,70.17,85.15
2023,8406,10.56,72.11,82.85
2023,8407,1.04,75.08,87.48
2023,8408,11.28,80.18,89.85
2023,8409,17.32,27.45,86.98
2023,8410,13.26,13.75,64.34
2023,8411,12.16,16,67.07
2023,8412,11.46,0,67.4
2023,8413,11.52,0,43.13
2023,8414,12.04,33.79,47.25
2023,8415,1.38,40.06,76.39
2023,8416,15.35,-6.37,52.38
2023,8417,4.52,51.71,82.82
2023,8418,4.33,62.61,93.51
2023,8419,4.25,71.09,86.44
2023,8420,0.33,74.21,83.82
2023,8421,4.25,69.71,92.3
2023,8422,4.05,56.86,90.1
2023,8423,9.48,32.49,89.75
2023,8424,0.05,64.99,87.97
2023,8425,5.96,63.5,90.15
2023,8426,0.05,70.87,88.84
2023,8427,6.98,74.54,88.8
2023,8428,5.58,72.69,87.01
2023,8429,6.98,64.61,89.11
2023,8430,3.22,48.12,85.94
2023,8431,1.26,76.75,98.79
2023,8432,1.23,94.33,104.28
2023,8433,0.72,66.73,109.89
2023,8434,1.19,65.38,85.15
2023,8435,1.61,74.18,92.02
2023,8436,2.22,68.26,91.31
2023,8437,1.94,62.71,87.57
2023,8438,1.94,48.4,83.26
2023,8439,0.02,45.16,37.5
2023,8440,0.02,48.78,92.57
2023,8441,1.09,64.47,105.91
2023,8442,1.37,76.41,116.05
2023,8443,5.09,79.53,141.54
2023,8444,0.45,96.39,167.48
2023,8445,2.25,78.55,116.82
2023,8446,1.23,67.68,99.33
2023,8447,0.72,63.54,92.91
2023,8448,0.02,55.75,92.14
2023,8449,0.02,62.55,89.38
2023,8450,0.02,56.37,79.6
2023,8451,2.12,76.75,82.08
2023,8452,2.41,69.67,82.33
2023,8453,0.02,62.59,81.14
2023,8454,1.98,55.31,88.33
2023,8455,1.98,62.53,96.57
2023,8456,5.68,102.43,99.79
2023,8457,4.46,65.63,93.37
2023,8458,5.85,43.5,59.44
2023,8459,8.31,48.75,78.9
2023,8460,11.25,79.26,74.89
2023,8461,11.25,69.67,76.65
2023,8462,9.92,58.14,76.25
2023,8463,11.25,35.65,82.76
2023,8464,11.25,35.92,83.27
2023,8465,3.28,48.15,68.49
2023,8466,0.02,47.5,91.22
2023,8467,0.02,45,89.14
2023,8468,0.02,61.61,89.93
2023,8469,2.25,47.89,75.62
2023,8470,6.06,63.33,83.44
2023,8471,1.09,47.46,78.45
2023,8472,0.15,32.97,77.92
2023,8473,0.98,15.01,76.33
2023,8474,9.83,15.91,75.96
2023,8475,10.05,0.05,78.45
2023,8476,0.93,0.04,34.16
2023,8477,8.86,41.91,68.78
2023,8478,9.07,48.75,89.54
2023,8479,0.56,57.69,82.12
2023,8480,10.85,78.88,83.54
2023,8481,9.92,83.54,83.54
2023,8482,10.58,70.15,95.97
2023,8483,13.75,61.82,112.08
2023,8484,0.15,52.52,86.9
2023,8485,1.44,59.99,87.13
2023,8486,1.12,51.95,85.29
2023,8487,16.58,52.61,83.29
2023,8488,14.72,24.1,75.83
2023,8489,1.14,51.33,80.49
2023,8490,2.22,56.28,81.93
2023,8491,2.46,81.65,83.74
2023,8492,3.59,66.6,82.26
2023,8493,5.24,80.76,80.56
2023,8494,8.67,63.67,83.64
2023,8495,9.58,51.8,80.22
2023,8496,1.27,60.11,86.17
2023,8497,9.48,55.21,87.62
2023,8498,11.28,57.41,82.46
2023,8499,11.73,55.21,81.93
2023,8500,12.03,55.21,86.76
2023,8501,1.15,55.21,85.85
2023,8502,8.19,43.5,91.6
2023,8503,6.58,54.47,88.58
2023,8504,0.73,50,92.78
2023,8505,7.44,36.45,80.25
2023,8506,1.06,20.65,73.46
2023,8507,13.21,55.83,66.52
2023,8508,12.08,52.71,68.38
2023,8509,1.25,53.96,68.07
2023,8510,11.44,43.33,67.04
2023,8511,17.16,40.28,66.82
2023,8512,15.84,32.91,66.57
2023,8513,7.95,45.03,85.15
2023,8514,3.91,55.71,85.96
2023,8515,0.31,50,87.86
2023,8516,0.46,50,83.68
2023,8517,2.85,69.06,86.95
2023,8518,4.89,63.2,80.03
2023,8519,9.08,50.28,81.5
2023,8520,7.24,41.8,80.64
2023,8521,7.74,45.51,86.84
2023,8522,8.04,55.21,80.84
2023,8523,8.87,61.74,75.26
2023,8524,9.98,61.74,75.73
2023,8525,0.87,56.4,80.39
2023,8526,8.09,12.1,44.1
2023,8527,4.39,22.45,53.06
2023,8528,11.25,45.8,82.65
2023,8529,4.29,47.52,78.07
2023,8530,1.01,9.75,54.34
2023,8531,12.01,10.65,70.21
2023,8532,11.92,0,63.49
2023,8533,11.34,0,46.78
2023,8534,11.35,8.75,54.08
2023,8535,12.01,7.87,71.77
2023,8536,11.09,11.72,71.58
2023,8537,4.54,40.19,76.33
2023,8538,2.16,45.7,70.53
2023,8539,0.19,71.99,72.02
2023,8540,0.17,41.33,73.33
2023,8541,2.16,66.37,70.79
2023,8542,4.87,46.3,75.57
2023,8543,11.29,47.27,72.47
2023,8544,7.82,39.77,76.15
2023,8545,7.99,43.83,73.52
2023,8546,8.45,39.7,70.16
2023,8547,9.52,39,72.42
2023,8548,0.82,38,74.25
2023,8549,9.25,38.6,83.09
2023,8550,9.26,39.21,82.61
2023,8551,0.83,46.41,82.86
2023,8552,1.35,42.09,86.64
2023,8553,0.15,31.71,73.58
2023,8554,12.85,16.46,60.13
2023,8555,12.79,21.3,50.17
2023,8556,1.27,2.33,54.05
2023,8557,1.25,27.52,66.5
2023,8558,11.95,32.88,73.25
2023,8559,30.86,18.78,66.5
2023,8560,19.18,16.5,76.39
2023,8561,1.32,42.57,83.73
2023,8562,3.81,50.88,83.61
2023,8563,6.39,61.6,82.18
2023,8564,3.98,50,82.76
2023,8565,3.72,53.68,80.62
2023,8566,5.67,50,73.82
2023,8567,11.25,33.65,66.86
2023,8568,4.42,74.85,74.09
2023,8569,0.09,64.55,77.45
2023,8570,0.78,71.49,86.72
2023,8571,8.55,65.75,87.37
2023,8572,8.64,71.98,85.13
2023,8573,8.55,67.5,84.99
2023,8574,7.88,60.56,85.22
2023,8575,6.32,63.78,82.87
2023,8576,5.72,60,78.03
2023,8577,6.86,65.44,83.66
2023,8578,13.31,51.08,79.06
2023,8579,11.25,59.03,71.7
2023,8580,11.25,62.02,86.92
2023,8581,11.61,65,87.16
2023,8582,12.23,55.67,86.42
2023,8583,11.74,44.27,86.26
2023,8584,12.48,46.54,106.76
2023,8585,3.51,52.52,94.17
2023,8586,1.32,72.59,106.91
