,,Price
2021,1534,56.56
2021,1535,52.86
2021,1536,51
2021,1537,44.72
2021,1538,43.81
2021,1539,43.93
2021,1540,43.87
2021,1541,49.38
2021,1542,58.99
2021,1543,67.04
2021,1544,66.75
2021,1545,58.2
2021,1546,53.61
2021,1547,51.01
2021,1548,49
2021,1549,46.51
2021,1550,44.1
2021,1551,44.9
2021,1552,46.98
2021,1553,56.36
2021,1554,61.41
2021,1555,70
2021,1556,62.01
2021,1557,58.99
2021,1558,53
2021,1559,52.28
2021,1560,52.38
2021,1561,46.14
2021,1562,44.25
2021,1563,43.39
2021,1564,43.96
2021,1565,46.47
2021,1566,55.8
2021,1567,62.01
2021,1568,65.71
2021,1569,64.93
2021,1570,60.05
2021,1571,56.45
2021,1572,55
2021,1573,53.98
2021,1574,53.23
2021,1575,53.49
2021,1576,53.07
2021,1577,56.09
2021,1578,62.13
2021,1579,66.14
2021,1580,62.4
2021,1581,62.3
2021,1582,57.1
2021,1583,53.75
2021,1584,48.57
2021,1585,44.25
2021,1586,42.65
2021,1587,42.03
2021,1588,43.39
2021,1589,46.01
2021,1590,55.22
2021,1591,62.28
2021,1592,67.97
2021,1593,63.24
2021,1594,56.47
2021,1595,53.78
2021,1596,51.99
2021,1597,48.99
2021,1598,48.76
2021,1599,44.06
2021,1600,48.51
2021,1601,52.34
2021,1602,57.55
2021,1603,65
2021,1604,59.17
2021,1605,55.34
2021,1606,53.15
2021,1607,48.17
2021,1608,48
2021,1609,42.51
2021,1610,41.45
2021,1611,40.8
2021,1612,40.36
2021,1613,40.46
2021,1614,41.45
2021,1615,44.55
2021,1616,48.03
2021,1617,45.61
2021,1618,41.39
2021,1619,39.95
2021,1620,39.95
2021,1621,39.95
2021,1622,40
2021,1623,39.75
2021,1624,40.27
2021,1625,48.64
2021,1626,56.02
2021,1627,58.87
2021,1628,54.97
2021,1629,52.88
2021,1630,49.68
2021,1631,46.22
2021,1632,45.25
2021,1633,43.38
2021,1634,43.34
2021,1635,43.44
2021,1636,42.13
2021,1637,43.85
2021,1638,45.24
2021,1639,44.48
2021,1640,46
2021,1641,47.32
2021,1642,45.25
2021,1643,45.45
2021,1644,45.01
2021,1645,45.8
2021,1646,43.49
2021,1647,40
2021,1648,42.4
2021,1649,47.67
2021,1650,55.84
2021,1651,60.91
2021,1652,56.77
2021,1653,54.27
2021,1654,53
2021,1655,48.99
2021,1656,47.3
2021,1657,45.5
2021,1658,44.48
2021,1659,43.02
2021,1660,45
2021,1661,50.06
2021,1662,42.51
2021,1663,58.02
2021,1664,59.49
2021,1665,61.37
2021,1666,59.34
2021,1667,57.73
2021,1668,56.55
2021,1669,55.68
2021,1670,54.15
2021,1671,55.41
2021,1672,58.02
2021,1673,57.12
2021,1674,57.2
2021,1675,61.79
2021,1676,66.18
2021,1677,59.16
2021,1678,56.87
2021,1679,54.25
2021,1680,53.15
2021,1681,46.66
2021,1682,43.77
2021,1683,43.09
2021,1684,43.59
2021,1685,48.26
2021,1686,52.46
2021,1687,59.18
2021,1688,63.02
2021,1689,63.02
2021,1690,62
2021,1691,59.7
2021,1692,57.94
2021,1693,56.47
2021,1694,56.49
2021,1695,56.78
2021,1696,56.5
2021,1697,59
2021,1698,63.01
2021,1699,75.01
2021,1700,70
2021,1701,61.7
2021,1702,58.3
2021,1703,56
2021,1704,55.57
2021,1705,53.46
2021,1706,50.03
2021,1707,49.04
2021,1708,49
2021,1709,53.08
2021,1710,58.9
2021,1711,69.9
2021,1712,68.08
2021,1713,62.37
2021,1714,59.31
2021,1715,55.93
2021,1716,54.12
2021,1717,51.94
2021,1718,51.57
2021,1719,48.71
2021,1720,49.03
2021,1721,54.78
2021,1722,58.51
2021,1723,61.38
2021,1724,62.07
2021,1725,59.83
2021,1726,53.46
2021,1727,50.75
2021,1728,40.17
2021,1729,37.64
2021,1730,32.3
2021,1731,27.43
2021,1732,16.75
2021,1733,20.71
2021,1734,32.72
2021,1735,47.78
2021,1736,53.03
2021,1737,52.22
2021,1738,45.6
2021,1739,42
2021,1740,41.22
2021,1741,38.99
2021,1742,36.64
2021,1743,33.04
2021,1744,34.09
2021,1745,38.97
2021,1746,48.33
2021,1747,56.59
2021,1748,55.01
2021,1749,52.03
2021,1750,49.57
2021,1751,45.4
2021,1752,30.99
2021,1753,29.41
2021,1754,28.99
2021,1755,26
2021,1756,24.87
2021,1757,28.99
2021,1758,43.75
2021,1759,52.39
2021,1760,57.74
2021,1761,52.01
2021,1762,45
2021,1763,36.57
2021,1764,34.69
2021,1765,30.43
2021,1766,29.41
2021,1767,31.82
2021,1768,30.99
2021,1769,41.53
2021,1770,50.82
2021,1771,55.01
2021,1772,52.57
2021,1773,52.01
2021,1774,51.03
2021,1775,46.88
2021,1776,41.5
2021,1777,29.5
2021,1778,27.73
2021,1779,26
2021,1780,27.73
2021,1781,26.92
2021,1782,28.05
2021,1783,28.28
2021,1784,32.12
2021,1785,29.01
2021,1786,26.91
2021,1787,23
2021,1788,23.4
2021,1789,19.9
2021,1790,19.4
2021,1791,5.41
2021,1792,4.04
2021,1793,16.83
2021,1794,32.5
2021,1795,45.99
2021,1796,43.84
2021,1797,43.19
2021,1798,33.25
2021,1799,31.57
2021,1800,24.45
2021,1801,22.2
2021,1802,19.99
2021,1803,17.2
2021,1804,17.04
2021,1805,14.79
2021,1806,18.33
2021,1807,18
2021,1808,18
2021,1809,19.91
2021,1810,14.34
2021,1811,14
2021,1812,14
2021,1813,10.07
2021,1814,9.49
2021,1815,5
2021,1816,11
2021,1817,25.8
2021,1818,42.86
2021,1819,56.56
2021,1820,55.18
2021,1821,49.86
2021,1822,46.9
2021,1823,44.1
2021,1824,46.73
2021,1825,41.04
2021,1826,37.28
2021,1827,35.03
2021,1828,33.41
2021,1829,40.92
2021,1830,50.76
2021,1831,54.01
2021,1832,54.33
2021,1833,52.64
2021,1834,51.29
2021,1835,50.42
2021,1836,48.47
2021,1837,46.24
2021,1838,43.17
2021,1839,40.27
2021,1840,43.78
2021,1841,48.27
2021,1842,50.51
2021,1843,57.94
2021,1844,59.93
2021,1845,55.9
2021,1846,50.76
2021,1847,48.94
2021,1848,43.19
2021,1849,39.59
2021,1850,28.48
2021,1851,27.38
2021,1852,24.42
2021,1853,25.8
2021,1854,27.42
2021,1855,41.57
2021,1856,44.21
2021,1857,39.96
2021,1858,37.47
2021,1859,35.85
2021,1860,32.19
2021,1861,30.57
2021,1862,28.48
2021,1863,26.76
2021,1864,25.8
2021,1865,26.83
2021,1866,28.49
2021,1867,46.9
2021,1868,50.76
2021,1869,48.34
2021,1870,39.96
2021,1871,27.93
2021,1872,21.6
2021,1873,17.09
2021,1874,15.49
2021,1875,15.2
2021,1876,14.35
2021,1877,15.6
2021,1878,20
2021,1879,24.6
2021,1880,28.57
2021,1881,23.4
2021,1882,20.57
2021,1883,15.4
2021,1884,15.05
2021,1885,13.2
2021,1886,10.04
2021,1887,8.75
2021,1888,8.43
2021,1889,11.76
2021,1890,15.49
2021,1891,21
2021,1892,27
2021,1893,22.3
2021,1894,15.9
2021,1895,15.6
2021,1896,21.53
2021,1897,21.89
2021,1898,21.89
2021,1899,21.89
2021,1900,25.77
2021,1901,24.57
2021,1902,30
2021,1903,38.01
2021,1904,43.28
2021,1905,37.03
2021,1906,32.2
2021,1907,34.93
2021,1908,36.95
2021,1909,37.03
2021,1910,34.33
2021,1911,29.01
2021,1912,24.57
2021,1913,25.97
2021,1914,32.09
2021,1915,43.53
2021,1916,52.01
2021,1917,44.9
2021,1918,38.58
2021,1919,34.57
2021,1920,30.13
2021,1921,26.82
2021,1922,26.75
2021,1923,26.75
2021,1924,27.74
2021,1925,27.87
2021,1926,26.74
2021,1927,30.65
2021,1928,30.76
2021,1929,30
2021,1930,30
2021,1931,27.87
2021,1932,26.74
2021,1933,26.74
2021,1934,23.4
2021,1935,23.13
2021,1936,21.1
2021,1937,23.13
2021,1938,27.87
2021,1939,37.47
2021,1940,46.85
2021,1941,46.57
2021,1942,36.03
2021,1943,30.76
2021,1944,24.08
2021,1945,20.6
2021,1946,20.4
2021,1947,19.99
2021,1948,19.9
2021,1949,19.98
2021,1950,19.9
2021,1951,19.9
2021,1952,18.49
2021,1953,18.28
2021,1954,16.67
2021,1955,13.01
2021,1956,12.44
2021,1957,16
2021,1958,16.67
2021,1959,16.1
2021,1960,15.01
2021,1961,18.49
2021,1962,20.7
2021,1963,30.65
2021,1964,46.01
2021,1965,45.27
2021,1966,34.57
2021,1967,29.42
2021,1968,34.33
2021,1969,26.24
2021,1970,24.43
2021,1971,23.99
2021,1972,24.43
2021,1973,23.99
2021,1974,26.99
2021,1975,24.01
2021,1976,20.6
2021,1977,19.99
2021,1978,19.6
2021,1979,19.99
2021,1980,20.6
2021,1981,23.4
2021,1982,21.2
2021,1983,20.6
2021,1984,20
2021,1985,21.55
2021,1986,38.08
2021,1987,53.23
2021,1988,59.18
2021,1989,54.8
2021,1990,55.27
2021,1991,50.1
2021,1992,49.55
2021,1993,48.74
2021,1994,47.76
2021,1995,47.01
2021,1996,47.4
2021,1997,50.56
2021,1998,55
2021,1999,56.03
2021,2000,57.11
2021,2001,54.86
2021,2002,54.51
2021,2003,54.37
2021,2004,54.42
2021,2005,54.81
2021,2006,52.51
2021,2007,51.01
2021,2008,54.01
2021,2009,57.01
2021,2010,60.16
2021,2011,74.69
2021,2012,75
2021,2013,65.43
2021,2014,60.8
2021,2015,56.31
2021,2016,60.59
2021,2017,56.57
2021,2018,55
2021,2019,55.01
2021,2020,56.39
2021,2021,58.66
2021,2022,65.25
2021,2023,74.37
2021,2024,75.9
2021,2025,69.2
2021,2026,63.46
2021,2027,60.98
2021,2028,60.78
2021,2029,60.48
2021,2030,57.83
2021,2031,57.76
2021,2032,60.02
2021,2033,64.64
2021,2034,71.09
2021,2035,83.49
2021,2036,76.25
2021,2037,72.62
2021,2038,66.4
2021,2039,64.57
2021,2040,63.01
2021,2041,62.34
2021,2042,61.51
2021,2043,61.47
2021,2044,61.51
2021,2045,61.83
2021,2046,64.97
2021,2047,74.21
2021,2048,75.76
2021,2049,67.39
2021,2050,62.36
2021,2051,62.36
2021,2052,61.32
2021,2053,61.14
2021,2054,60
2021,2055,58.07
2021,2056,58.42
2021,2057,61.32
2021,2058,67
2021,2059,84
2021,2060,73.58
2021,2061,67.22
2021,2062,63.26
2021,2063,61.52
2021,2064,63.26
2021,2065,62.87
2021,2066,62.29
2021,2067,62.24
2021,2068,62.24
2021,2069,62.36
2021,2070,68.8
2021,2071,74.97
2021,2072,74.93
2021,2073,67.04
2021,2074,63.02
2021,2075,62.79
2021,2076,62.54
2021,2077,62.36
2021,2078,61.16
2021,2079,59.07
2021,2080,57.49
2021,2081,62.01
2021,2082,70.71
2021,2083,85.43
2021,2084,80.62
2021,2085,71.84
2021,2086,67.44
2021,2087,65.01
2021,2088,62.35
2021,2089,61.11
2021,2090,61.07
2021,2091,61.07
2021,2092,61
2021,2093,61.01
2021,2094,61.16
2021,2095,65.81
2021,2096,65.85
2021,2097,64.51
2021,2098,61.37
2021,2099,59.18
2021,2100,60.57
2021,2101,60.16
2021,2102,55.03
2021,2103,50
2021,2104,47.09
2021,2105,59
2021,2106,61.79
2021,2107,69.01
2021,2108,64.3
2021,2109,61.16
2021,2110,59.86
2021,2111,53.99
2021,2112,43
2021,2113,38.09
2021,2114,36
2021,2115,34.4
2021,2116,31
2021,2117,34.21
2021,2118,34.43
2021,2119,31.24
2021,2120,26.5
2021,2121,34.2
2021,2122,29.64
2021,2123,31
2021,2124,39.93
2021,2125,34.6
2021,2126,34.7
2021,2127,34.27
2021,2128,34.6
2021,2129,42.4
2021,2130,57.5
2021,2131,66.1
2021,2132,65
2021,2133,61.16
2021,2134,58.57
2021,2135,54
2021,2136,47.41
2021,2137,38.62
2021,2138,35.43
2021,2139,35
2021,2140,35.07
2021,2141,36.07
2021,2142,39.87
2021,2143,44.44
2021,2144,35.43
2021,2145,34.99
2021,2146,34.43
2021,2147,33.6
2021,2148,33.2
2021,2149,32
2021,2150,28.01
2021,2151,19
2021,2152,27
2021,2153,35.92
2021,2154,50.37
2021,2155,55.4
2021,2156,55.75
2021,2157,53.75
2021,2158,47.07
2021,2159,39.07
2021,2160,35.43
2021,2161,33.18
2021,2162,32
2021,2163,31.98
2021,2164,36.4
2021,2165,52.42
2021,2166,57.52
2021,2167,64.02
2021,2168,62.01
2021,2169,60
2021,2170,53.11
2021,2171,49.79
2021,2172,37
2021,2173,28.55
2021,2174,19.69
2021,2175,22.94
2021,2176,34.73
2021,2177,43.1
2021,2178,56.31
2021,2179,68.15
2021,2180,64.02
2021,2181,59.18
2021,2182,56
2021,2183,47.08
2021,2184,46.46
2021,2185,44.65
2021,2186,45.59
2021,2187,46.27
2021,2188,53.22
2021,2189,61.51
2021,2190,65.49
2021,2191,76.73
2021,2192,64.63
2021,2193,56.68
2021,2194,48.95
2021,2195,45.29
2021,2196,42.83
2021,2197,39.89
2021,2198,39.78
2021,2199,41.79
2021,2200,50.07
2021,2201,56.82
2021,2202,59.33
2021,2203,67.93
2021,2204,66.13
2021,2205,60.14
2021,2206,57.53
2021,2207,56.58
2021,2208,50.97
2021,2209,50
2021,2210,49.18
2021,2211,48.33
2021,2212,53.54
2021,2213,61.51
2021,2214,68.47
2021,2215,76.39
2021,2216,65.98
2021,2217,56.81
2021,2218,50.71
2021,2219,49
2021,2220,46.66
2021,2221,43.09
2021,2222,43.92
2021,2223,42.2
2021,2224,49.03
2021,2225,55.4
2021,2226,58.98
2021,2227,64.01
2021,2228,66.15
2021,2229,60.98
2021,2230,55.92
2021,2231,54.38
2021,2232,47.82
2021,2233,43
2021,2234,42.99
2021,2235,42.88
2021,2236,45.7
2021,2237,49.65
2021,2238,54.86
2021,2239,61.13
2021,2240,61.16
2021,2241,55
2021,2242,50.12
2021,2243,47.24
2021,2244,43.23
2021,2245,41.67
2021,2246,40.53
2021,2247,42.99
2021,2248,49.35
2021,2249,57.19
2021,2250,62.26
2021,2251,66.41
2021,2252,66.6
2021,2253,63.51
2021,2254,61.16
2021,2255,58.89
2021,2256,57.97
2021,2257,55.94
2021,2258,54.86
2021,2259,53.2
2021,2260,52.7
2021,2261,53.52
2021,2262,60.24
2021,2263,60.67
2021,2264,56.25
2021,2265,52.97
2021,2266,51.52
2021,2267,46.51
2021,2268,45.1
2021,2269,41.1
2021,2270,38.87
2021,2271,36.35
2021,2272,35
2021,2273,42
2021,2274,49.72
2021,2275,57.04
2021,2276,59.4
2021,2277,55.79
2021,2278,48.49
2021,2279,45.1
2021,2280,38.61
2021,2281,38.38
2021,2282,37.23
2021,2283,37.1
2021,2284,37.68
2021,2285,40.1
2021,2286,42.01
2021,2287,45.88
2021,2288,47.14
2021,2289,41.08
2021,2290,37.15
2021,2291,33.89
2021,2292,23.7
2021,2293,16.79
2021,2294,9.17
2021,2295,3
2021,2296,7.93
2021,2297,22.69
2021,2298,38.48
2021,2299,47.97
2021,2300,53.2
2021,2301,51.48
2021,2302,48.44
2021,2303,35.95
2021,2304,32.05
2021,2305,31.52
2021,2306,31.52
2021,2307,31.3
2021,2308,31.85
2021,2309,35.71
2021,2310,32
2021,2311,35
2021,2312,35
2021,2313,24.61
2021,2314,20.1
2021,2315,20
2021,2316,8
2021,2317,4.1
2021,2318,0.9
2021,2319,1.01
2021,2320,7.18
2021,2321,31.01
2021,2322,39.87
2021,2323,47.45
2021,2324,46.5
2021,2325,43.04
2021,2326,39.97
2021,2327,43.97
2021,2328,37.5
2021,2329,34.05
2021,2330,34.05
2021,2331,34.05
2021,2332,35.97
2021,2333,47
2021,2334,47.1
2021,2335,48.54
2021,2336,49.1
2021,2337,49.11
2021,2338,48.74
2021,2339,48.1
2021,2340,48.32
2021,2341,47.9
2021,2342,38.08
2021,2343,33.48
2021,2344,31.9
2021,2345,34.5
2021,2346,48.53
2021,2347,53.32
2021,2348,60.68
2021,2349,58.16
2021,2350,57.1
2021,2351,58
2021,2352,50.28
2021,2353,48.13
2021,2354,44
2021,2355,43.93
2021,2356,48.3
2021,2357,58.02
2021,2358,63.46
2021,2359,69.01
2021,2360,66.05
2021,2361,62.36
2021,2362,60.05
2021,2363,59.01
2021,2364,56.82
2021,2365,53.97
2021,2366,47.49
2021,2367,44.94
2021,2368,43.93
2021,2369,52.58
2021,2370,57.97
2021,2371,64.53
2021,2372,66.76
2021,2373,62.97
2021,2374,60.72
2021,2375,68.25
2021,2376,64.85
2021,2377,62.36
2021,2378,59.59
2021,2379,58
2021,2380,59.18
2021,2381,60.16
2021,2382,65.1
2021,2383,67.03
2021,2384,66.66
2021,2385,65.09
2021,2386,63
2021,2387,64.84
2021,2388,65.03
2021,2389,65.09
2021,2390,64.03
2021,2391,62.24
2021,2392,64.24
2021,2393,66.06
2021,2394,69.75
2021,2395,75.98
2021,2396,86.99
2021,2397,74
2021,2398,69.16
2021,2399,72.53
2021,2400,66.58
2021,2401,65
2021,2402,63.18
2021,2403,61.9
2021,2404,65.62
2021,2405,71.34
2021,2406,76.07
2021,2407,81.77
2021,2408,81.28
2021,2409,74.52
2021,2410,70
2021,2411,67.4
2021,2412,66.09
2021,2413,63.44
2021,2414,60.02
2021,2415,57
2021,2416,62.36
2021,2417,70.22
2021,2418,74.85
2021,2419,80.56
2021,2420,79.3
2021,2421,73.97
2021,2422,69.61
2021,2423,73.36
2021,2424,69.98
2021,2425,68.77
2021,2426,67.97
2021,2427,65.35
2021,2428,71.37
2021,2429,73.97
2021,2430,80
2021,2431,84.23
2021,2432,86.48
2021,2433,80.27
2021,2434,73.97
2021,2435,70.79
2021,2436,65.13
2021,2437,62.36
2021,2438,61.16
2021,2439,58.12
2021,2440,63.93
2021,2441,70.68
2021,2442,74.19
2021,2443,82.97
2021,2444,76.51
2021,2445,73.25
2021,2446,70.01
2021,2447,66.02
2021,2448,63.26
2021,2449,61.86
2021,2450,60.57
2021,2451,60.16
2021,2452,61.16
2021,2453,62.36
2021,2454,62.97
2021,2455,68.32
2021,2456,70.23
2021,2457,70.18
2021,2458,68.97
2021,2459,67.77
2021,2460,65.51
2021,2461,62.36
2021,2462,58.01
2021,2463,55.07
2021,2464,59.84
2021,2465,65.7
2021,2466,69.24
2021,2467,70.12
2021,2468,73.82
2021,2469,70.18
2021,2470,66.45
2021,2471,61.16
2021,2472,60.97
2021,2473,57.21
2021,2474,53.75
2021,2475,51.52
2021,2476,50.97
2021,2477,51.81
2021,2478,49.4
2021,2479,52.91
2021,2480,55.35
2021,2481,56.54
2021,2482,53.2
2021,2483,53.23
2021,2484,45.9
2021,2485,41.92
2021,2486,41.29
2021,2487,37.6
2021,2488,34.84
2021,2489,40.1
2021,2490,47.48
2021,2491,60.97
2021,2492,67.2
2021,2493,63.85
2021,2494,59.14
2021,2495,60.57
2021,2496,53.2
2021,2497,50
2021,2498,49.6
2021,2499,49.7
2021,2500,52.7
2021,2501,60.02
2021,2502,70.43
2021,2503,71.29
2021,2504,69.68
2021,2505,63.26
2021,2506,60.02
2021,2507,62
2021,2508,62
2021,2509,61.16
2021,2510,58.97
2021,2511,58.02
2021,2512,61.07
2021,2513,66
2021,2514,72.05
2021,2515,78.74
2021,2516,78
2021,2517,72.94
2021,2518,71.43
2021,2519,76.48
2021,2520,72.07
2021,2521,69.14
2021,2522,68.99
2021,2523,66
2021,2524,71.73
2021,2525,77.18
2021,2526,80.52
2021,2527,87.83
2021,2528,86
2021,2529,80.85
2021,2530,78.51
2021,2531,78
2021,2532,72
2021,2533,66
2021,2534,62.36
2021,2535,62.36
2021,2536,65.97
2021,2537,74.32
2021,2538,80.85
2021,2539,88.32
2021,2540,86.72
2021,2541,80.76
2021,2542,78.98
2021,2543,78
2021,2544,72
2021,2545,70.45
2021,2546,69.05
2021,2547,68
2021,2548,70.66
2021,2549,78.51
2021,2550,83.3
2021,2551,88.41
2021,2552,85.64
2021,2553,81
2021,2554,77.69
2021,2555,72.31
2021,2556,67.97
2021,2557,66.1
2021,2558,61.97
2021,2559,62.23
2021,2560,65.96
2021,2561,73.19
2021,2562,75.28
2021,2563,78.51
2021,2564,81.7
2021,2565,76.51
2021,2566,70.52
2021,2567,65.84
2021,2568,62.97
2021,2569,60.98
2021,2570,59.71
2021,2571,61.16
2021,2572,61.16
2021,2573,64.47
2021,2574,72.97
2021,2575,78
2021,2576,76.79
2021,2577,76.74
2021,2578,75.16
2021,2579,70.67
2021,2580,69
2021,2581,63.72
2021,2582,60.55
2021,2583,59.18
2021,2584,61.18
2021,2585,70.14
2021,2586,72.02
2021,2587,76.45
2021,2588,78
2021,2589,72
2021,2590,67.58
2021,2591,74.52
2021,2592,69.13
2021,2593,68.07
2021,2594,65.87
2021,2595,62.57
2021,2596,64.75
2021,2597,70
2021,2598,73.33
2021,2599,76.79
2021,2600,76.38
2021,2601,75.64
2021,2602,72.01
2021,2603,69.7
2021,2604,62.36
2021,2605,60.57
2021,2606,59
2021,2607,53.66
2021,2608,57.94
2021,2609,64.99
2021,2610,71.07
2021,2611,78.52
2021,2612,80
2021,2613,73.94
2021,2614,73.45
2021,2615,72.04
2021,2616,65.99
2021,2617,63.66
2021,2618,60.75
2021,2619,58.4
2021,2620,59.17
2021,2621,65.57
2021,2622,68.2
2021,2623,73.45
2021,2624,72.94
2021,2625,62.58
2021,2626,60.57
2021,2627,62.36
2021,2628,55.77
2021,2629,52.07
2021,2630,50.77
2021,2631,50.72
2021,2632,53.49
2021,2633,59.98
2021,2634,68.01
2021,2635,78.47
2021,2636,77.59
2021,2637,75.63
2021,2638,72.34
2021,2639,72.81
2021,2640,65.53
2021,2641,64.77
2021,2642,62.1
2021,2643,61.02
2021,2644,60.57
2021,2645,60.54
2021,2646,62.62
2021,2647,64.52
2021,2648,63.57
2021,2649,60.01
2021,2650,59.35
2021,2651,59.87
2021,2652,54.89
2021,2653,54.22
2021,2654,51.35
2021,2655,51.34
2021,2656,54.55
2021,2657,64.99
2021,2658,76.08
2021,2659,80.93
2021,2660,82.51
2021,2661,80.49
2021,2662,80.31
2021,2663,81.57
2021,2664,80.18
2021,2665,76.57
2021,2666,72.07
2021,2667,69.07
2021,2668,70.36
2021,2669,84.9
2021,2670,85
2021,2671,87.5
2021,2672,86.01
2021,2673,84.51
2021,2674,83.51
2021,2675,80.72
2021,2676,78.04
2021,2677,74
2021,2678,69.07
2021,2679,65.16
2021,2680,70.02
2021,2681,79.05
2021,2682,81.57
2021,2683,85.59
2021,2684,89.5
2021,2685,82.31
2021,2686,80.32
2021,2687,77.08
2021,2688,73.63
2021,2689,72.02
2021,2690,68.99
2021,2691,68.61
2021,2692,71.94
2021,2693,83.16
2021,2694,89.9
2021,2695,92.35
2021,2696,90
2021,2697,85
2021,2698,81.07
2021,2699,78.27
2021,2700,72.1
2021,2701,68.89
2021,2702,66.57
2021,2703,66.01
2021,2704,69.88
2021,2705,81.07
2021,2706,83.02
2021,2707,90.44
2021,2708,93.92
2021,2709,86.91
2021,2710,75
2021,2711,81.01
2021,2712,79.01
2021,2713,78.07
2021,2714,78.76
2021,2715,78.07
2021,2716,73
2021,2717,81.01
2021,2718,87.61
2021,2719,92.62
2021,2720,90
2021,2721,84.61
2021,2722,82.49
2021,2723,78.9
2021,2724,75
2021,2725,71.68
2021,2726,67.3
2021,2727,68.34
2021,2728,69.97
2021,2729,80
2021,2730,85.06
2021,2731,86.99
2021,2732,86.35
2021,2733,81.56
2021,2734,72.9
2021,2735,73.31
2021,2736,69.07
2021,2737,68.07
2021,2738,69
2021,2739,67.26
2021,2740,67.26
2021,2741,74
2021,2742,82.57
2021,2743,85
2021,2744,83.09
2021,2745,80.18
2021,2746,75.97
2021,2747,72.07
2021,2748,71.05
2021,2749,67.26
2021,2750,65.16
2021,2751,66.01
2021,2752,66.36
2021,2753,69.65
2021,2754,79.6
2021,2755,84.42
2021,2756,85.93
2021,2757,83.03
2021,2758,80.62
2021,2759,82.23
2021,2760,80.62
2021,2761,70.07
2021,2762,66.57
2021,2763,59.72
2021,2764,67
2021,2765,77
2021,2766,83.73
2021,2767,83.16
2021,2768,78.01
2021,2769,68.56
2021,2770,65.16
2021,2771,60
2021,2772,54.6
2021,2773,54.22
2021,2774,52.03
2021,2775,51.24
2021,2776,53.45
2021,2777,64
2021,2778,78.02
2021,2779,81.02
2021,2780,78.33
2021,2781,70.9
2021,2782,65.69
2021,2783,68.51
2021,2784,64.5
2021,2785,61.4
2021,2786,56.86
2021,2787,54.89
2021,2788,54.55
2021,2789,57.95
2021,2790,57.51
2021,2791,55.75
2021,2792,54.68
2021,2793,54.55
2021,2794,52.03
2021,2795,50.4
2021,2796,50.4
2021,2797,49.51
2021,2798,40
2021,2799,32.07
2021,2800,46.71
2021,2801,55.2
2021,2802,67.65
2021,2803,73.43
2021,2804,77
2021,2805,73.57
2021,2806,66.36
2021,2807,68.07
2021,2808,65.16
2021,2809,61.07
2021,2810,61.07
2021,2811,57.75
2021,2812,56.01
2021,2813,56.01
2021,2814,54.89
2021,2815,54.55
2021,2816,55.2
2021,2817,55.2
2021,2818,54.7
2021,2819,54.55
2021,2820,54.55
2021,2821,53.52
2021,2822,50
2021,2823,50
2021,2824,50.4
2021,2825,54.7
2021,2826,65.93
2021,2827,76.33
2021,2828,88.09
2021,2829,86.58
2021,2830,81.79
2021,2831,78
2021,2832,74.75
2021,2833,71.75
2021,2834,72.5
2021,2835,69.66
2021,2836,75
2021,2837,78.75
2021,2838,81.96
2021,2839,83.85
2021,2840,82.29
2021,2841,80
2021,2842,78.23
2021,2843,76.71
2021,2844,74.75
2021,2845,71.54
2021,2846,67.26
2021,2847,66.36
2021,2848,68.75
2021,2849,69.56
2021,2850,79.41
2021,2851,82.29
2021,2852,86.01
2021,2853,78.81
2021,2854,75.53
2021,2855,82.54
2021,2856,79.94
2021,2857,79.01
2021,2858,78.06
2021,2859,75.96
2021,2860,76.12
2021,2861,79.91
2021,2862,82.94
2021,2863,85.32
2021,2864,81.59
2021,2865,80.54
2021,2866,80.18
2021,2867,79.91
2021,2868,78.86
2021,2869,75.75
2021,2870,68.01
2021,2871,66.36
2021,2872,66.36
2021,2873,74.09
2021,2874,80.35
2021,2875,80.87
2021,2876,83.99
2021,2877,80
2021,2878,74.22
2021,2879,76.75
2021,2880,73.96
2021,2881,73.25
2021,2882,72.5
2021,2883,68.49
2021,2884,69.75
2021,2885,73.99
2021,2886,81.48
2021,2887,85.57
2021,2888,84
2021,2889,79.65
2021,2890,78.95
2021,2891,76.75
2021,2892,76.71
2021,2893,70
2021,2894,62.57
2021,2895,59.18
2021,2896,65.71
2021,2897,71.4
2021,2898,77.99
2021,2899,78
2021,2900,81.01
2021,2901,76.75
2021,2902,71.29
2021,2903,76.75
2021,2904,70.68
2021,2905,66.75
2021,2906,66.36
2021,2907,65
2021,2908,65.16
2021,2909,71.77
2021,2910,79.9
2021,2911,85.08
2021,2912,84.5
2021,2913,80
2021,2914,78.4
2021,2915,77.16
2021,2916,77.02
2021,2917,73.35
2021,2918,66.75
2021,2919,65
2021,2920,68.34
2021,2921,69
2021,2922,76.65
2021,2923,82.47
2021,2924,86.7
2021,2925,82.5
2021,2926,76.75
2021,2927,84.75
2021,2928,82.62
2021,2929,80.5
2021,2930,80.5
2021,2931,80
2021,2932,80.63
2021,2933,84.02
2021,2934,84.51
2021,2935,90
2021,2936,87.22
2021,2937,80.63
2021,2938,77.95
2021,2939,82.06
2021,2940,77.75
2021,2941,75
2021,2942,73.88
2021,2943,67.5
2021,2944,69.64
2021,2945,75.55
2021,2946,79.06
2021,2947,80.96
2021,2948,83.16
2021,2949,76.11
2021,2950,68.86
2021,2951,69.29
2021,2952,64.6
2021,2953,61.08
2021,2954,59.93
2021,2955,59.9
2021,2956,58
2021,2957,56.86
2021,2958,56.55
2021,2959,57.38
