,,Price
2021,6321,160.1
2021,6322,151.8
2021,6323,145.06
2021,6324,132.5
2021,6325,129.71
2021,6326,128.53
2021,6327,132.5
2021,6328,150
2021,6329,164.5
2021,6330,187.92
2021,6331,190
2021,6332,186.13
2021,6333,164.34
2021,6334,132.55
2021,6335,160
2021,6336,150
2021,6337,147.3
2021,6338,150
2021,6339,160
2021,6340,172.71
2021,6341,181
2021,6342,195
2021,6343,196.57
2021,6344,185.26
2021,6345,180.3
2021,6346,167.78
2021,6347,179.66
2021,6348,180
2021,6349,177
2021,6350,160
2021,6351,162.01
2021,6352,179.45
2021,6353,183.79
2021,6354,195
2021,6355,196
2021,6356,195.85
2021,6357,185.25
2021,6358,181
2021,6359,162.5
2021,6360,140
2021,6361,133.97
2021,6362,132.3
2021,6363,132.3
2021,6364,133.97
2021,6365,165
2021,6366,176.95
2021,6367,184.75
2021,6368,180.8
2021,6369,176.21
2021,6370,175
2021,6371,175.86
2021,6372,175.86
2021,6373,170.57
2021,6374,135.49
2021,6375,134.04
2021,6376,170.61
2021,6377,175.96
2021,6378,187.28
2021,6379,192.52
2021,6380,191.15
2021,6381,185
2021,6382,176.47
2021,6383,167.01
2021,6384,158.33
2021,6385,149.85
2021,6386,148.35
2021,6387,153.58
2021,6388,155.01
2021,6389,167.73
2021,6390,178.5
2021,6391,182
2021,6392,181.79
2021,6393,178.31
2021,6394,178.21
2021,6395,177.91
2021,6396,178.31
2021,6397,178.05
2021,6398,174.95
2021,6399,177.44
2021,6400,178.05
2021,6401,174.95
2021,6402,182
2021,6403,190
2021,6404,188.21
2021,6405,179.7
2021,6406,172.95
2021,6407,185.23
2021,6408,185
2021,6409,180
2021,6410,174.84
2021,6411,168.22
2021,6412,167.88
2021,6413,168.22
2021,6414,179.1
2021,6415,178
2021,6416,180.3
2021,6417,175
2021,6418,163.63
2021,6419,153.01
2021,6420,130.03
2021,6421,125.99
2021,6422,114.96
2021,6423,125.99
2021,6424,151.71
2021,6425,173.07
2021,6426,185.85
2021,6427,188.17
2021,6428,188
2021,6429,182.44
2021,6430,167.98
2021,6431,180
2021,6432,168.66
2021,6433,164.02
2021,6434,155.44
2021,6435,155.44
2021,6436,155.44
2021,6437,165.77
2021,6438,174.36
2021,6439,173.44
2021,6440,165.77
2021,6441,153.53
2021,6442,130
2021,6443,129.47
2021,6444,138.6
2021,6445,135.14
2021,6446,126
2021,6447,115
2021,6448,137.36
2021,6449,170.8
2021,6450,185.85
2021,6451,194
2021,6452,199
2021,6453,190.32
2021,6454,186.57
2021,6455,170.76
2021,6456,154.58
2021,6457,140.92
2021,6458,138.6
2021,6459,139.59
2021,6460,140.92
2021,6461,174.36
2021,6462,184.73
2021,6463,190.84
2021,6464,187.8
2021,6465,184.34
2021,6466,182.59
2021,6467,180
2021,6468,180.01
2021,6469,178.54
2021,6470,176.95
2021,6471,174.36
2021,6472,180
2021,6473,181
2021,6474,187.94
2021,6475,195.26
2021,6476,195.26
2021,6477,190
2021,6478,183.05
2021,6479,189.86
2021,6480,188.36
2021,6481,185.99
2021,6482,180.98
2021,6483,180.98
2021,6484,186.08
2021,6485,188
2021,6486,190.99
2021,6487,195.1
2021,6488,190.8
2021,6489,188
2021,6490,184.7
2021,6491,180.49
2021,6492,180
2021,6493,171.76
2021,6494,154.58
2021,6495,165
2021,6496,180.1
2021,6497,187.85
2021,6498,189.97
2021,6499,195.33
2021,6500,189.86
2021,6501,185.74
2021,6502,154.58
2021,6503,183
2021,6504,173.8
2021,6505,173.95
2021,6506,167.01
2021,6507,175
2021,6508,180.45
2021,6509,193.57
2021,6510,200.01
2021,6511,204.51
2021,6512,200
2021,6513,193.87
2021,6514,187.01
2021,6515,188.9
2021,6516,190.81
2021,6517,188.9
2021,6518,185.5
2021,6519,185.16
2021,6520,188.89
2021,6521,192.12
2021,6522,200
2021,6523,208.47
2021,6524,205
2021,6525,199
2021,6526,192.63
2021,6527,170
2021,6528,157.02
2021,6529,145
2021,6530,145
2021,6531,147
2021,6532,157.02
2021,6533,188.41
2021,6534,203.13
2021,6535,205.28
2021,6536,203.85
2021,6537,196.05
2021,6538,190
2021,6539,192.11
2021,6540,195
2021,6541,192.11
2021,6542,192.11
2021,6543,195.94
2021,6544,200
2021,6545,203.12
2021,6546,219.93
2021,6547,221
2021,6548,220.02
2021,6549,211.85
2021,6550,204.87
2021,6551,223.42
2021,6552,220.12
2021,6553,218.83
2021,6554,216.01
2021,6555,215
2021,6556,215.92
2021,6557,220
2021,6558,225.9
2021,6559,230
2021,6560,225.17
2021,6561,220.1
2021,6562,214.17
2021,6563,210
2021,6564,205.57
2021,6565,198.77
2021,6566,198.77
2021,6567,198.77
2021,6568,200
2021,6569,205.57
2021,6570,221.61
2021,6571,230
2021,6572,230
2021,6573,222.5
2021,6574,218
2021,6575,234.37
2021,6576,230
2021,6577,224
2021,6578,221.33
2021,6579,219.87
2021,6580,218
2021,6581,218
2021,6582,218
2021,6583,216.85
2021,6584,216.12
2021,6585,204.48
2021,6586,160.05
2021,6587,140
2021,6588,131.9
2021,6589,128
2021,6590,62
2021,6591,54.13
2021,6592,89.98
2021,6593,129.5
2021,6594,152.2
2021,6595,203
2021,6596,204.48
2021,6597,154.92
2021,6598,136.4
2021,6599,117.71
2021,6600,90
2021,6601,59.98
2021,6602,55.12
2021,6603,44
2021,6604,15
2021,6605,44
2021,6606,90
2021,6607,95
2021,6608,130
2021,6609,132.2
2021,6610,132.4
2021,6611,132.1
2021,6612,132
2021,6613,117.71
2021,6614,58.11
2021,6615,63.66
2021,6616,110.26
2021,6617,127.59
2021,6618,153.84
2021,6619,204.48
2021,6620,210.98
2021,6621,201.29
2021,6622,161
2021,6623,154.92
2021,6624,150.1
2021,6625,141.59
2021,6626,143.74
2021,6627,150
2021,6628,154.92
2021,6629,196.73
2021,6630,217.1
2021,6631,221.99
2021,6632,213.6
2021,6633,198.22
2021,6634,185.87
2021,6635,169.42
2021,6636,163.93
2021,6637,154.92
2021,6638,154.98
2021,6639,160.32
2021,6640,187.61
2021,6641,211.63
2021,6642,230
2021,6643,249
2021,6644,245
2021,6645,217.77
2021,6646,201.62
2021,6647,198.73
2021,6648,185.05
2021,6649,167.2
2021,6650,167.1
2021,6651,165
2021,6652,167.2
2021,6653,197.5
2021,6654,226.45
2021,6655,229.63
2021,6656,226
2021,6657,204.04
2021,6658,194.92
2021,6659,192.9
2021,6660,193.02
2021,6661,180
2021,6662,167.4
2021,6663,170
2021,6664,193.75
2021,6665,218.99
2021,6666,250
2021,6667,256.47
2021,6668,255
2021,6669,250
2021,6670,232.02
2021,6671,240.19
2021,6672,238
2021,6673,235.55
2021,6674,231.18
2021,6675,228.25
2021,6676,228.25
2021,6677,238
2021,6678,244.34
2021,6679,248.03
2021,6680,243.05
2021,6681,231.18
2021,6682,205.5
2021,6683,200
2021,6684,193.43
2021,6685,194.2
2021,6686,193.2
2021,6687,197.19
2021,6688,225.98
2021,6689,240
2021,6690,255
2021,6691,260
2021,6692,247.52
2021,6693,239.93
2021,6694,228.25
2021,6695,280
2021,6696,270
2021,6697,250
2021,6698,250
2021,6699,249.08
2021,6700,264.31
2021,6701,300
2021,6702,300
2021,6703,300
2021,6704,300
2021,6705,300
2021,6706,299.92
2021,6707,296.41
2021,6708,287
2021,6709,280.02
2021,6710,280
2021,6711,298.94
2021,6712,300
2021,6713,300
2021,6714,300
2021,6715,319.03
2021,6716,300
2021,6717,300
2021,6718,299.9
2021,6719,233.52
2021,6720,225.63
2021,6721,216.07
2021,6722,207.75
2021,6723,195
2021,6724,200
2021,6725,233.46
2021,6726,267.88
2021,6727,284.34
2021,6728,260
2021,6729,230.24
2021,6730,211.32
2021,6731,192.6
2021,6732,188.8
2021,6733,190
2021,6734,188.6
2021,6735,192.3
2021,6736,223.89
2021,6737,250
2021,6738,269.7
2021,6739,290
2021,6740,280
2021,6741,244.95
2021,6742,224.84
2021,6743,246.68
2021,6744,240
2021,6745,234.89
2021,6746,230.42
2021,6747,220
2021,6748,220
2021,6749,223.01
2021,6750,241.27
2021,6751,247.34
2021,6752,249.56
2021,6753,230
2021,6754,216.06
2021,6755,216.06
2021,6756,216.06
2021,6757,213.98
2021,6758,185
2021,6759,176.92
2021,6760,200
2021,6761,229.2
2021,6762,252.32
2021,6763,254.45
2021,6764,250.84
2021,6765,233.8
2021,6766,201.18
2021,6767,176.27
2021,6768,175.59
2021,6769,160
2021,6770,159.99
2021,6771,150
2021,6772,150.18
2021,6773,159.99
2021,6774,163.99
2021,6775,169.11
2021,6776,159.99
2021,6777,150
2021,6778,135.07
2021,6779,141.48
2021,6780,160
2021,6781,170
2021,6782,139
2021,6783,139
2021,6784,174.99
2021,6785,216.06
2021,6786,240.57
2021,6787,251.6
2021,6788,250
2021,6789,230.42
2021,6790,192.07
2021,6791,149.14
2021,6792,141.51
2021,6793,125.01
2021,6794,125.01
2021,6795,133.5
2021,6796,146.16
2021,6797,177.19
2021,6798,225.57
2021,6799,226.8
2021,6800,226.29
2021,6801,213.94
2021,6802,187.84
2021,6803,177.27
2021,6804,175.01
2021,6805,168
2021,6806,151.24
2021,6807,154.74
2021,6808,192.13
2021,6809,228
2021,6810,240.57
2021,6811,241.27
2021,6812,233.45
2021,6813,210.86
2021,6814,177
2021,6815,176.13
2021,6816,175.53
2021,6817,172
2021,6818,170.92
2021,6819,170.92
2021,6820,170.92
2021,6821,182.9
2021,6822,197.85
2021,6823,198.05
2021,6824,203.01
2021,6825,190.05
2021,6826,175.73
2021,6827,175.63
2021,6828,175.53
2021,6829,170.92
2021,6830,154
2021,6831,149.36
2021,6832,170.92
2021,6833,196.8
2021,6834,217.6
2021,6835,226.74
2021,6836,216.82
2021,6837,208.6
2021,6838,176.13
2021,6839,168.74
2021,6840,152.01
2021,6841,140.07
2021,6842,132.43
2021,6843,135
2021,6844,151.45
2021,6845,173.01
2021,6846,216.2
2021,6847,218.57
2021,6848,216.73
2021,6849,185.82
2021,6850,169.68
2021,6851,172.92
2021,6852,168.74
2021,6853,165.42
2021,6854,167.6
2021,6855,189.9
2021,6856,200
2021,6857,219.01
2021,6858,240
2021,6859,238.69
2021,6860,228.3
2021,6861,214.7
2021,6862,192.67
2021,6863,206.68
2021,6864,202.04
2021,6865,196.56
2021,6866,199.8
2021,6867,202.04
2021,6868,203
2021,6869,228
2021,6870,242.49
2021,6871,260
2021,6872,245
2021,6873,222.55
2021,6874,212.35
2021,6875,205.74
2021,6876,198.89
2021,6877,182.47
2021,6878,175.25
2021,6879,175.35
2021,6880,202.04
2021,6881,223.61
2021,6882,243.87
2021,6883,248
2021,6884,243.34
2021,6885,233.49
2021,6886,222.56
2021,6887,237.51
2021,6888,225
2021,6889,215.66
2021,6890,212.28
2021,6891,211.72
2021,6892,219.56
2021,6893,237.45
2021,6894,250.23
2021,6895,265
2021,6896,260
2021,6897,246.59
2021,6898,237
2021,6899,216.73
2021,6900,211.72
2021,6901,209.43
2021,6902,201.06
2021,6903,209.73
2021,6904,224.52
2021,6905,244.12
2021,6906,255
2021,6907,251.31
2021,6908,248.81
2021,6909,244.34
2021,6910,228.84
2021,6911,241.9
2021,6912,234.17
2021,6913,225.81
2021,6914,220
2021,6915,217.92
2021,6916,217.92
2021,6917,225.31
2021,6918,232.45
2021,6919,234.89
2021,6920,242.45
2021,6921,228.87
2021,6922,217.76
2021,6923,214.49
2021,6924,216.25
2021,6925,210.94
2021,6926,200
2021,6927,192.07
2021,6928,202.52
2021,6929,235.09
2021,6930,253.06
2021,6931,264.54
2021,6932,258.29
2021,6933,234.89
2021,6934,224.71
2021,6935,216.2
2021,6936,208.81
2021,6937,198.41
2021,6938,192.03
2021,6939,190.05
2021,6940,189.39
2021,6941,186.27
2021,6942,198.61
2021,6943,198.41
2021,6944,203.56
2021,6945,198.71
2021,6946,198.41
2021,6947,198.41
2021,6948,198.41
2021,6949,197.24
2021,6950,184.71
2021,6951,183.84
2021,6952,191.91
2021,6953,216
2021,6954,250
2021,6955,270
2021,6956,264.54
2021,6957,252.88
2021,6958,244.21
2021,6959,230
2021,6960,216.6
2021,6961,208.93
2021,6962,205.62
2021,6963,204.46
2021,6964,207.93
2021,6965,216.6
2021,6966,256.07
2021,6967,262.62
2021,6968,250.5
2021,6969,228.7
2021,6970,212.46
2021,6971,197.79
2021,6972,193.73
2021,6973,197.65
2021,6974,195
2021,6975,208
2021,6976,229.97
2021,6977,252.97
2021,6978,262.12
2021,6979,280
2021,6980,265
2021,6981,252.37
2021,6982,223.72
2021,6983,228.35
2021,6984,208.01
2021,6985,189.07
2021,6986,183.84
2021,6987,182.59
2021,6988,183.27
2021,6989,195.99
2021,6990,239.99
2021,6991,254.91
2021,6992,250.62
2021,6993,214.69
2021,6994,199.42
2021,6995,199.64
2021,6996,188.69
2021,6997,182
2021,6998,171.6
2021,6999,172.09
2021,7000,183.27
2021,7001,209.19
2021,7002,235.28
2021,7003,256.33
2021,7004,250.62
2021,7005,208.04
2021,7006,183.84
2021,7007,183.28
2021,7008,179.9
2021,7009,179.7
2021,7010,180
2021,7011,180.3
2021,7012,183.27
2021,7013,200.78
2021,7014,250.5
2021,7015,261.53
2021,7016,255.4
2021,7017,228.34
2021,7018,198.66
2021,7019,185.92
2021,7020,179.7
2021,7021,164.75
2021,7022,144.98
2021,7023,144.98
2021,7024,165
2021,7025,183.84
2021,7026,228.31
2021,7027,257.29
2021,7028,255
2021,7029,228.37
2021,7030,213.79
2021,7031,205.9
2021,7032,199.24
2021,7033,198.22
2021,7034,192.07
2021,7035,192.07
2021,7036,197.83
2021,7037,212.83
2021,7038,234.91
2021,7039,241.48
2021,7040,243.13
2021,7041,217.46
2021,7042,190.05
2021,7043,187.9
2021,7044,183.27
2021,7045,181.84
2021,7046,180.59
2021,7047,180.59
2021,7048,197.26
2021,7049,214.89
2021,7050,245.45
2021,7051,250
2021,7052,234.91
2021,7053,209.45
2021,7054,198.85
2021,7055,206.7
2021,7056,184.74
2021,7057,177
2021,7058,173.27
2021,7059,173.27
2021,7060,180.3
2021,7061,200
2021,7062,234.84
2021,7063,255.5
2021,7064,247.88
2021,7065,220
2021,7066,199.54
2021,7067,195.75
2021,7068,188.69
2021,7069,175.92
2021,7070,173.27
2021,7071,175.1
2021,7072,175.92
2021,7073,207.28
2021,7074,230.22
2021,7075,247.88
2021,7076,234
2021,7077,218.11
2021,7078,209.89
2021,7079,207.74
2021,7080,195
2021,7081,192.07
2021,7082,185.38
2021,7083,190.7
2021,7084,185.4
2021,7085,200.01
2021,7086,220.81
2021,7087,230
2021,7088,237.58
2021,7089,221.75
2021,7090,201.33
2021,7091,193.25
2021,7092,190.7
2021,7093,188.51
2021,7094,179.21
2021,7095,180.35
2021,7096,204.38
2021,7097,238.22
2021,7098,256.47
2021,7099,256.95
2021,7100,255
2021,7101,238.29
2021,7102,220
2021,7103,241.41
2021,7104,221.75
2021,7105,216.7
2021,7106,202.4
2021,7107,202
2021,7108,201.26
2021,7109,200
2021,7110,217.01
2021,7111,221.75
2021,7112,216.7
2021,7113,194.83
2021,7114,180.3
2021,7115,190
2021,7116,193.6
2021,7117,193
2021,7118,176.71
2021,7119,174.93
2021,7120,188.51
2021,7121,216.7
2021,7122,242.15
2021,7123,271.8
2021,7124,270
2021,7125,250
2021,7126,235.43
2021,7127,230.45
2021,7128,229.45
2021,7129,214.19
2021,7130,213.45
2021,7131,213.45
2021,7132,213.8
2021,7133,212.05
2021,7134,242.05
2021,7135,247.92
2021,7136,244.4
2021,7137,232.68
2021,7138,222.96
2021,7139,215
2021,7140,203.18
2021,7141,207.3
2021,7142,200.91
2021,7143,216.97
2021,7144,229.45
2021,7145,239.77
2021,7146,262
2021,7147,252.46
2021,7148,239.71
2021,7149,219.63
2021,7150,205.47
2021,7151,218.2
2021,7152,193.29
2021,7153,182.1
2021,7154,182.3
2021,7155,181.27
2021,7156,182.1
2021,7157,214.5
2021,7158,235.71
2021,7159,250
2021,7160,241.31
2021,7161,229.45
2021,7162,198.22
2021,7163,206.42
2021,7164,200.6
2021,7165,182.3
2021,7166,181.26
2021,7167,190.2
2021,7168,223.47
2021,7169,241.86
2021,7170,266.11
2021,7171,270
2021,7172,256.95
2021,7173,235
2021,7174,217.39
2021,7175,240.3
2021,7176,234.58
2021,7177,222.65
2021,7178,220
2021,7179,220
2021,7180,220
2021,7181,223.93
2021,7182,251.02
2021,7183,256.92
2021,7184,253.66
2021,7185,235.27
2021,7186,223.01
2021,7187,219.7
2021,7188,197.67
2021,7189,183.73
2021,7190,180.1
2021,7191,182.24
2021,7192,207.56
2021,7193,235.27
2021,7194,263.29
2021,7195,260
2021,7196,251.39
2021,7197,231.23
2021,7198,214.15
2021,7199,221.29
2021,7200,195.84
2021,7201,183.73
2021,7202,182.46
2021,7203,174.4
2021,7204,182.46
2021,7205,205.01
2021,7206,237.3
2021,7207,252.33
2021,7208,241.4
2021,7209,222.82
2021,7210,208.34
2021,7211,196.89
2021,7212,185.26
2021,7213,174.99
2021,7214,169
2021,7215,173.05
2021,7216,198.93
2021,7217,220.69
2021,7218,242.76
2021,7219,250
2021,7220,233.59
2021,7221,190.05
2021,7222,178.49
2021,7223,144.05
2021,7224,130
2021,7225,127.05
2021,7226,144.05
2021,7227,145.2
2021,7228,145.4
2021,7229,159.98
2021,7230,192.52
2021,7231,209.13
2021,7232,211.13
2021,7233,205.62
2021,7234,194.89
2021,7235,190.37
2021,7236,185.25
2021,7237,178
2021,7238,161.32
2021,7239,170.01
2021,7240,189.37
2021,7241,205.62
2021,7242,216.53
2021,7243,209.89
2021,7244,187.88
2021,7245,160
2021,7246,156.59
2021,7247,100
2021,7248,90.11
2021,7249,75.47
2021,7250,63.97
2021,7251,58.79
2021,7252,61.05
2021,7253,77.36
2021,7254,92.06
2021,7255,117.65
2021,7256,149.89
2021,7257,155.21
2021,7258,148.29
2021,7259,144.99
2021,7260,129.89
2021,7261,120
2021,7262,105.76
2021,7263,133.46
2021,7264,155.86
2021,7265,167.92
2021,7266,186.21
2021,7267,192.07
2021,7268,178.51
2021,7269,151.45
2021,7270,132.66
2021,7271,134.48
2021,7272,88.18
2021,7273,74.78
2021,7274,69.37
2021,7275,57.11
2021,7276,57.81
2021,7277,52.94
2021,7278,53.65
2021,7279,56
2021,7280,52.79
2021,7281,71.71
2021,7282,64.99
2021,7283,64.91
2021,7284,61.66
2021,7285,56.12
2021,7286,56.15
2021,7287,55
2021,7288,64.31
2021,7289,81.7
2021,7290,91.95
2021,7291,100.04
2021,7292,148
2021,7293,130.5
2021,7294,117.84
2021,7295,112.9
2021,7296,78.43
2021,7297,55.06
2021,7298,43.92
2021,7299,22.05
2021,7300,15
2021,7301,41.09
2021,7302,58.29
2021,7303,77.54
2021,7304,88.81
2021,7305,85.42
2021,7306,83.2
2021,7307,78.31
2021,7308,78.98
2021,7309,70.62
2021,7310,60.34
2021,7311,72
2021,7312,85
2021,7313,134.89
2021,7314,183
2021,7315,179.9
2021,7316,163.08
2021,7317,151.51
2021,7318,147.37
2021,7319,134.9
2021,7320,111.11
2021,7321,98.8
2021,7322,95.06
2021,7323,94.13
2021,7324,95.06
2021,7325,98.2
2021,7326,136.45
2021,7327,174.52
2021,7328,176.03
2021,7329,171.79
2021,7330,161.91
2021,7331,133.01
2021,7332,121.11
2021,7333,111.11
2021,7334,108.96
2021,7335,131.16
2021,7336,161.27
2021,7337,171.01
2021,7338,180.53
2021,7339,200
2021,7340,223.55
2021,7341,201
2021,7342,179.99
2021,7343,167
2021,7344,146.68
2021,7345,143.08
2021,7346,140.25
2021,7347,130.84
2021,7348,130.03
2021,7349,138.7
2021,7350,161.83
2021,7351,188.53
2021,7352,190.05
2021,7353,180.53
2021,7354,166.91
2021,7355,145
2021,7356,135
2021,7357,119.9
2021,7358,118
2021,7359,119.4
2021,7360,119.9
2021,7361,159.51
2021,7362,180.35
2021,7363,191.03
2021,7364,202.9
2021,7365,183.63
2021,7366,165.92
2021,7367,145.07
2021,7368,165.39
2021,7369,152.51
2021,7370,145.87
2021,7371,143.06
2021,7372,145.38
2021,7373,159.61
2021,7374,180.53
2021,7375,191.03
2021,7376,192.96
2021,7377,189
2021,7378,180.12
2021,7379,173.46
2021,7380,168.98
2021,7381,162.6
2021,7382,154.74
2021,7383,154.74
2021,7384,173.78
2021,7385,189.52
2021,7386,199.64
2021,7387,193.47
2021,7388,184.21
2021,7389,179.67
2021,7390,175.61
2021,7391,170.02
2021,7392,163.51
2021,7393,160.79
2021,7394,156.05
2021,7395,146.1
2021,7396,141.36
2021,7397,159.32
2021,7398,180.06
2021,7399,191
2021,7400,190.49
2021,7401,186.79
2021,7402,171.59
2021,7403,163
2021,7404,155.34
2021,7405,147.62
2021,7406,141
2021,7407,138.25
2021,7408,167.79
2021,7409,187.3
2021,7410,195
2021,7411,201.28
2021,7412,203.24
2021,7413,198.1
2021,7414,189.75
2021,7415,180.06
2021,7416,184.81
2021,7417,173.71
2021,7418,171.42
2021,7419,160
2021,7420,144
2021,7421,136.28
2021,7422,146.92
2021,7423,162.4
2021,7424,168.67
2021,7425,155.28
2021,7426,139.06
2021,7427,133.69
2021,7428,131.83
2021,7429,136.28
2021,7430,135.01
2021,7431,131.83
2021,7432,139.06
2021,7433,173.71
2021,7434,186.13
2021,7435,190.31
2021,7436,176.55
2021,7437,173.62
2021,7438,167
2021,7439,160.73
2021,7440,137.49
2021,7441,121.2
2021,7442,107.14
2021,7443,78.76
2021,7444,58.78
2021,7445,75.75
2021,7446,86.69
2021,7447,87.88
2021,7448,118.94
2021,7449,126.1
2021,7450,126.1
2021,7451,128.28
2021,7452,129.41
2021,7453,123
2021,7454,119.89
2021,7455,121.2
2021,7456,129.41
2021,7457,172.97
2021,7458,186
2021,7459,194.8
2021,7460,185.51
2021,7461,184.84
2021,7462,179.83
2021,7463,175.98
2021,7464,172.86
2021,7465,165.68
2021,7466,150.1
2021,7467,139.41
2021,7468,139.36
2021,7469,152.55
2021,7470,172.3
2021,7471,186.76
2021,7472,186
2021,7473,177.9
2021,7474,167.17
2021,7475,141.06
2021,7476,141.06
2021,7477,141.06
2021,7478,139.88
2021,7479,140.28
2021,7480,164.88
2021,7481,179.63
2021,7482,196.14
2021,7483,202
2021,7484,203.71
2021,7485,199.62
2021,7486,187.13
2021,7487,177.6
2021,7488,153.01
2021,7489,154.53
2021,7490,151.01
2021,7491,145.36
2021,7492,145.5
2021,7493,156.79
2021,7494,173.99
2021,7495,188.7
2021,7496,188.8
2021,7497,185
2021,7498,172.07
2021,7499,155.01
2021,7500,169.46
2021,7501,171.46
2021,7502,175.52
2021,7503,184.98
2021,7504,186.67
2021,7505,196.84
2021,7506,213.03
2021,7507,220.01
2021,7508,218.4
2021,7509,197.52
2021,7510,191
2021,7511,188.19
2021,7512,187.01
2021,7513,180.91
2021,7514,179.5
2021,7515,171.81
2021,7516,173.25
2021,7517,182.6
2021,7518,204.14
2021,7519,214.01
2021,7520,217.17
2021,7521,208.8
2021,7522,196.66
2021,7523,193.61
2021,7524,194.34
2021,7525,194.65
2021,7526,192.8
2021,7527,192.43
2021,7528,195.64
2021,7529,210
2021,7530,223
2021,7531,230
2021,7532,230.01
2021,7533,221.41
2021,7534,202
2021,7535,186.97
2021,7536,168.03
2021,7537,161.36
2021,7538,160
2021,7539,152.5
2021,7540,155
2021,7541,160.09
2021,7542,170.96
2021,7543,196.66
2021,7544,200.3
2021,7545,192.54
2021,7546,180
2021,7547,176.32
2021,7548,176.26
2021,7549,176.97
2021,7550,173.57
2021,7551,174.6
2021,7552,188.99
2021,7553,202.9
2021,7554,234
2021,7555,232.09
2021,7556,218
2021,7557,201
2021,7558,180.01
2021,7559,164.79
2021,7560,184.19
2021,7561,178.69
2021,7562,172.44
2021,7563,163.18
2021,7564,159.87
2021,7565,165.5
2021,7566,185.36
2021,7567,205.79
2021,7568,211.05
2021,7569,204
2021,7570,197.79
2021,7571,187.96
2021,7572,187.32
2021,7573,185.53
2021,7574,184.86
2021,7575,181.39
2021,7576,185.09
2021,7577,190
2021,7578,206
2021,7579,205
2021,7580,185.68
2021,7581,179.64
2021,7582,169.12
2021,7583,165
2021,7584,190
2021,7585,184.73
2021,7586,173.46
2021,7587,151.82
2021,7588,151.82
2021,7589,151.82
2021,7590,151.82
2021,7591,173.79
2021,7592,173.99
2021,7593,173.49
2021,7594,173.89
2021,7595,177.47
2021,7596,177.5
2021,7597,176.52
2021,7598,176.52
2021,7599,176.52
2021,7600,180.6
2021,7601,210
2021,7602,220
2021,7603,214
2021,7604,202
2021,7605,200.62
2021,7606,188.52
2021,7607,180.5
2021,7608,184.73
2021,7609,170.03
2021,7610,167.24
2021,7611,155.81
2021,7612,146.88
2021,7613,145
2021,7614,155.41
2021,7615,164.93
2021,7616,160.54
2021,7617,170.07
2021,7618,177.2
2021,7619,169.01
2021,7620,180
2021,7621,170.02
2021,7622,158
2021,7623,155.41
2021,7624,157.7
2021,7625,197.94
2021,7626,204.47
2021,7627,206.21
2021,7628,200
2021,7629,196
2021,7630,184.73
2021,7631,162
2021,7632,165.85
2021,7633,158.9
2021,7634,155.81
2021,7635,151.35
2021,7636,149.64
2021,7637,163.92
2021,7638,191.12
2021,7639,212.3
2021,7640,214.87
2021,7641,196
2021,7642,179.84
2021,7643,150
2021,7644,145.64
2021,7645,146.13
2021,7646,147
2021,7647,155.01
2021,7648,171.49
2021,7649,200
2021,7650,220
2021,7651,230.3
2021,7652,235
2021,7653,217.79
2021,7654,195.48
2021,7655,180.31
2021,7656,182.52
2021,7657,167.37
2021,7658,162.84
2021,7659,160.25
2021,7660,161.13
2021,7661,176.1
2021,7662,193.33
2021,7663,199.71
2021,7664,205
2021,7665,203.77
2021,7666,193.22
2021,7667,180.3
2021,7668,186.54
2021,7669,189.81
2021,7670,175
2021,7671,180
2021,7672,192.65
2021,7673,209.8
2021,7674,236.08
2021,7675,250
2021,7676,250
2021,7677,220.38
2021,7678,196.62
2021,7679,189
2021,7680,194.01
2021,7681,185.68
2021,7682,180
2021,7683,164.52
2021,7684,163.22
2021,7685,166.73
2021,7686,188.73
2021,7687,226.53
2021,7688,232.9
2021,7689,212.08
2021,7690,183.23
2021,7691,165.17
2021,7692,165.07
2021,7693,165.17
2021,7694,163.41
2021,7695,165.17
2021,7696,184
2021,7697,208.51
2021,7698,240.08
2021,7699,249.9
2021,7700,235
2021,7701,220
2021,7702,215
2021,7703,202.08
2021,7704,221.44
2021,7705,215.16
2021,7706,205
2021,7707,190
2021,7708,177.63
2021,7709,200
2021,7710,198.18
2021,7711,230.77
2021,7712,240.9
2021,7713,230
2021,7714,210
2021,7715,200.33
2021,7716,215.16
2021,7717,219.83
2021,7718,222.26
2021,7719,232.92
2021,7720,242.51
2021,7721,258
2021,7722,276.63
2021,7723,275.08
2021,7724,264.44
2021,7725,250
2021,7726,240.22
2021,7727,230.16
2021,7728,220.05
2021,7729,215.57
2021,7730,213.26
2021,7731,198
2021,7732,199.67
2021,7733,214.33
2021,7734,225.39
2021,7735,235.75
2021,7736,242.03
2021,7737,232.38
2021,7738,225.38
2021,7739,222.44
2021,7740,225.38
2021,7741,225.38
2021,7742,225.18
2021,7743,225.79
2021,7744,231.75
2021,7745,243.75
2021,7746,265.16
2021,7747,266.08
2021,7748,256.16
2021,7749,231.04
2021,7750,226.5
2021,7751,225.79
2021,7752,202.8
2021,7753,199
2021,7754,199
2021,7755,191.65
2021,7756,188
2021,7757,189.81
2021,7758,194.75
2021,7759,199
2021,7760,199
2021,7761,213.74
2021,7762,220.68
2021,7763,217.9
2021,7764,224.6
2021,7765,214.72
2021,7766,210.8
2021,7767,218.59
2021,7768,230
2021,7769,230
2021,7770,250
2021,7771,255.82
2021,7772,260
2021,7773,249.19
2021,7774,240.01
2021,7775,244
2021,7776,269.66
