,,Cost
2021,4120,87.087
2021,4121,93.4185
2021,4122,98.4795
2021,4123,98.7735
2021,4124,98.4795
2021,4125,98.5215
2021,4126,94.9935
2021,4127,97.692
2021,4128,94.185
2021,4129,91.56
2021,4130,91.56
2021,4131,88.0425
2021,4132,91.245
2021,4133,94.5105
2021,4134,98.448
2021,4135,100.8
2021,4136,98.3325
2021,4137,95.5185
2021,4138,94.6575
2021,4139,94.794
2021,4140,94.794
2021,4141,94.185
2021,4142,91.245
2021,4143,86.5305
2021,4144,94.4475
2021,4145,94.185
2021,4146,98.0175
2021,4147,94.794
2021,4148,94.185
2021,4149,95.214
2021,4150,87.087
2021,4151,94.185
2021,4152,91.3605
2021,4153,85.386
2021,4154,86.1
2021,4155,87.15
2021,4156,91.245
2021,4157,94.794
2021,4158,96.684
2021,4159,99.75
2021,4160,99.477
2021,4161,98.0175
2021,4162,96.684
2021,4163,95.6865
2021,4164,95.298
2021,4165,94.794
2021,4166,94.185
2021,4167,91.7175
2021,4168,95.508
2021,4169,97.881
2021,4170,96.936
2021,4171,96.7785
2021,4172,96.7785
2021,4173,98.0175
2021,4174,90.657
2021,4175,87.15
2021,4176,83.2545
2021,4177,79.9995
2021,4178,75.0855
2021,4179,72.3765
2021,4180,77.049
2021,4181,85.575
2021,4182,97.4295
2021,4183,97.0725
2021,4184,94.185
2021,4185,91.7175
2021,4186,92.9775
2021,4187,94.668
2021,4188,91.707
2021,4189,88.872
2021,4190,86.6355
2021,4191,88.2
2021,4192,94.773
2021,4193,95.109
2021,4194,97.65
2021,4195,98.0175
2021,4196,98.616
2021,4197,99.036
2021,4198,93.3555
2021,4199,91.56
2021,4200,84
2021,4201,80.8395
2021,4202,79.212
2021,4203,79.5585
2021,4204,82.215
2021,4205,91.245
2021,4206,99.6345
2021,4207,103.2675
2021,4208,99.771
2021,4209,96.0225
2021,4210,93.513
2021,4211,90.7725
2021,4212,85.26
2021,4213,83.223
2021,4214,82.908
2021,4215,83.8215
2021,4216,90.1215
2021,4217,91.791
2021,4218,98.0175
2021,4219,99.771
2021,4220,100.611
2021,4221,100.2225
2021,4222,94.1955
2021,4223,95.5605
2021,4224,94.2165
2021,4225,95.5815
2021,4226,96.0225
2021,4227,97.65
2021,4228,98.0175
2021,4229,98.0175
2021,4230,96.0225
2021,4231,94.6575
2021,4232,92.022
2021,4233,91.7175
2021,4234,90.7725
2021,4235,80.43
2021,4236,72.4185
2021,4237,69.027
2021,4238,68.1135
2021,4239,68.607
2021,4240,72.6705
2021,4241,78.834
2021,4242,89.565
2021,4243,92.9775
2021,4244,96.243
2021,4245,95.5815
2021,4246,91.875
2021,4247,92.022
2021,4248,91.245
2021,4249,86.73
2021,4250,88.6725
2021,4251,88.6725
2021,4252,85.26
2021,4253,84
2021,4254,79.0125
2021,4255,71.3895
2021,4256,69.5625
2021,4257,68.334
2021,4258,65.0895
2021,4259,55.5555
2021,4260,53.277
2021,4261,22.8165
2021,4262,13.461
2021,4263,17.325
2021,4264,19.7085
2021,4265,40.887
2021,4266,68.25
2021,4267,75.6
2021,4268,92.4
2021,4269,97.5555
2021,4270,91.308
2021,4271,85.26
2021,4272,77.049
2021,4273,73.71
2021,4274,72.366
2021,4275,71.3895
2021,4276,77.7
2021,4277,93.0405
2021,4278,100.17
2021,4279,103.4145
2021,4280,98.952
2021,4281,94.185
2021,4282,91.2975
2021,4283,91.077
2021,4284,91.56
2021,4285,90.7725
2021,4286,85.26
2021,4287,89.208
2021,4288,94.9725
2021,4289,94.5
2021,4290,96.7155
2021,4291,100.716
2021,4292,103.929
2021,4293,102.3645
2021,4294,98.553
2021,4295,96.81
2021,4296,96.0225
2021,4297,91.476
2021,4298,91.9275
2021,4299,91.476
2021,4300,94.5
2021,4301,98.4795
2021,4302,104.4225
2021,4303,108.6645
2021,4304,105.315
2021,4305,104.097
2021,4306,102.501
2021,4307,100.0125
2021,4308,97.629
2021,4309,96.1695
2021,4310,92.8095
2021,4311,93.45
2021,4312,94.5
2021,4313,97.9335
2021,4314,100.3275
2021,4315,100.443
2021,4316,100.527
2021,4317,99.7185
2021,4318,96.768
2021,4319,94.7835
2021,4320,93.618
2021,4321,90.216
2021,4322,91.476
2021,4323,90.426
2021,4324,96.6
2021,4325,99.4035
2021,4326,102.5535
2021,4327,104.9265
2021,4328,104.4435
2021,4329,103.803
2021,4330,103.047
2021,4331,103.803
2021,4332,100.884
2021,4333,97.0515
2021,4334,91.6545
2021,4335,91.728
2021,4336,96.5895
2021,4337,100.317
2021,4338,103.8345
2021,4339,103.9185
2021,4340,101.871
2021,4341,100.8105
2021,4342,98.1855
2021,4343,98.406
2021,4344,96.5895
2021,4345,95.823
2021,4346,96.2325
2021,4347,96.5895
2021,4348,96.5895
2021,4349,96.957
2021,4350,100.7475
2021,4351,103.0995
2021,4352,101.22
2021,4353,99.6765
2021,4354,97.9125
2021,4355,97.65
2021,4356,94.6995
2021,4357,89.9535
2021,4358,89.25
2021,4359,88.242
2021,4360,93.597
2021,4361,97.65
2021,4362,100.002
2021,4363,100.7265
2021,4364,100.317
2021,4365,100.989
2021,4366,96.5895
2021,4367,105
2021,4368,104.706
2021,4369,104.538
2021,4370,104.6535
2021,4371,104.706
2021,4372,105.126
2021,4373,107.1
2021,4374,113.358
2021,4375,115.5
2021,4376,112.602
2021,4377,107.667
2021,4378,105
2021,4379,104.5905
2021,4380,100.4955
2021,4381,96.936
2021,4382,91.2975
2021,4383,86.6985
2021,4384,98.9415
2021,4385,104.979
2021,4386,106.0605
2021,4387,108.8745
2021,4388,110.8275
2021,4389,110.271
2021,4390,104.979
2021,4391,101.3775
2021,4392,99.75
2021,4393,97.7025
2021,4394,101.3775
2021,4395,101.3775
2021,4396,99.75
2021,4397,99.75
2021,4398,101.01
2021,4399,104.5905
2021,4400,102.9
2021,4401,98.9415
2021,4402,97.7025
2021,4403,96.936
2021,4404,96.936
2021,4405,93.3765
2021,4406,77.4375
2021,4407,78.96
2021,4408,89.7225
2021,4409,98.2905
2021,4410,103.089
2021,4411,105.2835
2021,4412,110.9745
2021,4413,112.2975
2021,4414,105
2021,4415,98.889
2021,4416,91.077
2021,4417,84.0525
2021,4418,79.3905
2021,4419,74.676
2021,4420,73.5735
2021,4421,78.225
2021,4422,79.191
2021,4423,82.614
2021,4424,80.934
2021,4425,79.002
2021,4426,81.9315
2021,4427,81.921
2021,4428,77.7
2021,4429,72.723
2021,4430,70.455
2021,4431,61.3725
2021,4432,68.3445
2021,4433,73.0485
2021,4434,85.071
2021,4435,105
2021,4436,107.1945
2021,4437,110.166
2021,4438,105
2021,4439,98.9415
2021,4440,96.6
2021,4441,93.933
2021,4442,93.3765
2021,4443,93.5025
2021,4444,96.075
2021,4445,101.136
2021,4446,107.0265
2021,4447,110.9745
2021,4448,108.7275
2021,4449,106.05
2021,4450,105.0945
2021,4451,102.8055
2021,4452,98.9415
2021,4453,93.3765
2021,4454,88.1265
2021,4455,83.4645
2021,4456,82.32
2021,4457,82.425
2021,4458,96.6
2021,4459,106.8165
2021,4460,110.25
2021,4461,109.158
2021,4462,99.309
2021,4463,102.375
2021,4464,96.936
2021,4465,93.5025
2021,4466,93.3765
2021,4467,93.3765
2021,4468,93.45
2021,4469,95.655
2021,4470,104.5905
2021,4471,105.357
2021,4472,103.53
2021,4473,99.75
2021,4474,97.2615
2021,4475,98.91
2021,4476,101.115
2021,4477,93.3765
2021,4478,85.68
2021,4479,82.1835
2021,4480,82.2885
2021,4481,96.033
2021,4482,104.937
2021,4483,108.6435
2021,4484,109.641
2021,4485,109.9665
2021,4486,106.0605
2021,4487,102.5115
2021,4488,98.9415
2021,4489,96.6525
2021,4490,96.6525
2021,4491,96.6525
2021,4492,96.936
2021,4493,101.283
2021,4494,110.019
2021,4495,113.4105
2021,4496,109.8405
2021,4497,106.2705
2021,4498,104.412
2021,4499,102.669
2021,4500,102.228
2021,4501,101.829
2021,4502,99.75
2021,4503,100.8315
2021,4504,102.5115
2021,4505,102.5115
2021,4506,101.85
2021,4507,105.8085
2021,4508,112.35
2021,4509,113.085
2021,4510,108.8325
2021,4511,96.6
2021,4512,91.077
2021,4513,84.399
2021,4514,81.9
2021,4515,81.375
2021,4516,85.6905
2021,4517,93.3765
2021,4518,101.829
2021,4519,105.735
2021,4520,105.0945
2021,4521,105.084
2021,4522,105.0945
2021,4523,105
2021,4524,102.69
2021,4525,99.75
2021,4526,96.1275
2021,4527,95.6655
2021,4528,100.338
2021,4529,100.8105
2021,4530,104.4015
2021,4531,104.727
2021,4532,105.0945
2021,4533,107.205
2021,4534,101.535
2021,4535,98.0175
2021,4536,93.5025
2021,4537,91.1085
2021,4538,90.93
2021,4539,91.077
2021,4540,93.3765
2021,4541,97.524
2021,4542,105.9345
2021,4543,113.0115
2021,4544,108.3495
2021,4545,103.4565
2021,4546,101.8395
2021,4547,99.75
2021,4548,96.516
2021,4549,95.55
2021,4550,90.636
2021,4551,86.625
2021,4552,92.5575
2021,4553,99.1935
2021,4554,102.564
2021,4555,103.1625
2021,4556,103.3515
2021,4557,101.5245
2021,4558,96.579
2021,4559,99.75
2021,4560,99.0255
2021,4561,99.0255
2021,4562,99.0255
2021,4563,98.6055
2021,4564,98.49
2021,4565,98.9205
2021,4566,97.65
2021,4567,93.3765
2021,4568,91.056
2021,4569,87.1815
2021,4570,89.25
2021,4571,89.88
2021,4572,92.9775
2021,4573,91.9275
2021,4574,78.8865
2021,4575,76.65
2021,4576,85.3755
2021,4577,97.818
2021,4578,102.8055
2021,4579,104.1495
2021,4580,105.0525
2021,4581,103.425
2021,4582,99.75
2021,4583,103.7505
2021,4584,102.7635
2021,4585,102.7635
2021,4586,102.7635
2021,4587,102.858
2021,4588,103.488
2021,4589,103.488
2021,4590,102.9
2021,4591,98.175
2021,4592,99.2775
2021,4593,96.6
2021,4594,93.3765
2021,4595,83.9055
2021,4596,78.7395
2021,4597,77.4375
2021,4598,76.125
2021,4599,71.379
2021,4600,77.4375
2021,4601,84.8925
2021,4602,98.9625
2021,4603,104.748
2021,4604,108.255
2021,4605,108.8115
2021,4606,104.412
2021,4607,98.7525
2021,4608,85.071
2021,4609,77.7
2021,4610,76.566
2021,4611,76.713
2021,4612,79.926
2021,4613,99.5715
2021,4614,107.1735
2021,4615,111.279
2021,4616,106.89
2021,4617,100.737
2021,4618,96.6
2021,4619,95.718
2021,4620,91.9065
2021,4621,90.7935
2021,4622,78.7395
2021,4623,77.3325
2021,4624,76.545
2021,4625,76.44
2021,4626,76.314
2021,4627,88.9665
2021,4628,106.89
2021,4629,107.373
2021,4630,100.212
2021,4631,93.0405
2021,4632,87.57
2021,4633,85.071
2021,4634,85.071
2021,4635,87.1605
2021,4636,93.3765
2021,4637,102.9105
2021,4638,106.6065
2021,4639,112.3185
2021,4640,106.3335
2021,4641,105.0525
2021,4642,101.85
2021,4643,103.9185
2021,4644,102.858
2021,4645,100.044
2021,4646,96.7785
2021,4647,96.516
2021,4648,100.7685
2021,4649,102.9105
2021,4650,102.606
2021,4651,103.9185
2021,4652,103.446
2021,4653,101.85
2021,4654,96.6525
2021,4655,103.9185
2021,4656,100.737
2021,4657,93.3765
2021,4658,90.8775
2021,4659,82.9605
2021,4660,81.9
2021,4661,91.9275
2021,4662,94.5525
2021,4663,94.5525
2021,4664,92.5995
2021,4665,88.2
2021,4666,96.6
2021,4667,100.1805
2021,4668,92.9775
2021,4669,80.4825
2021,4670,78.7395
2021,4671,77.4375
2021,4672,77.427
2021,4673,76.545
2021,4674,78.7395
2021,4675,91.875
2021,4676,92.5155
2021,4677,89.775
2021,4678,79.464
2021,4679,85.05
2021,4680,76.3035
2021,4681,74.5395
2021,4682,73.437
2021,4683,73.0905
2021,4684,73.353
2021,4685,76.1985
2021,4686,80.472
2021,4687,97.7025
2021,4688,93.492
2021,4689,95.928
2021,4690,97.7025
2021,4691,99.5295
2021,4692,95.403
2021,4693,100.9155
2021,4694,100.9155
2021,4695,100.8525
2021,4696,100.464
2021,4697,99.372
2021,4698,101.535
2021,4699,101.115
2021,4700,102.9
2021,4701,101.4195
2021,4702,95.34
2021,4703,91.9275
2021,4704,79.5375
2021,4705,75.369
2021,4706,74.5395
2021,4707,74.5395
2021,4708,80.5035
2021,4709,94.5
2021,4710,102.3015
2021,4711,106.6275
2021,4712,102.8055
2021,4713,98.0385
2021,4714,94.941
2021,4715,93.513
2021,4716,94.5105
2021,4717,94.5
2021,4718,91.35
2021,4719,87.003
2021,4720,88.977
2021,4721,94.5
2021,4722,97.7025
2021,4723,100.8525
2021,4724,99.645
2021,4725,96.978
2021,4726,85.2285
2021,4727,97.65
2021,4728,94.416
2021,4729,93.3765
2021,4730,91.9275
2021,4731,92.988
2021,4732,91.9275
2021,4733,87.4125
2021,4734,89.5125
2021,4735,94.5525
2021,4736,94.5525
2021,4737,94.5525
2021,4738,96.6945
2021,4739,97.8075
2021,4740,100.8525
2021,4741,100.7685
2021,4742,95.823
2021,4743,91.077
2021,4744,90.72
2021,4745,88.1895
2021,4746,93.45
2021,4747,100.9155
2021,4748,106.365
2021,4749,105.546
2021,4750,100.9155
2021,4751,96.6945
2021,4752,92.4
2021,4753,84.21
2021,4754,89.8275
2021,4755,90.8775
2021,4756,90.93
2021,4757,91.077
2021,4758,90.636
2021,4759,76.797
2021,4760,76.1145
2021,4761,74.928
2021,4762,74.403
2021,4763,73.9095
2021,4764,75.4635
2021,4765,76.1145
2021,4766,46.893
2021,4767,7.35
2021,4768,23.625
2021,4769,60.921
2021,4770,78.351
2021,4771,89.544
2021,4772,100.9155
2021,4773,105.399
2021,4774,102.3015
2021,4775,101.808
2021,4776,99.099
2021,4777,96.6945
2021,4778,96.8625
2021,4779,96.6945
2021,4780,99.0885
2021,4781,99.75
2021,4782,104.643
2021,4783,110.3025
2021,4784,103.9395
2021,4785,99.75
2021,4786,100.3695
2021,4787,103.026
2021,4788,104.223
2021,4789,105
2021,4790,104.412
2021,4791,103.2255
2021,4792,102.27
2021,4793,105
2021,4794,112.9485
2021,4795,114.261
2021,4796,114.744
2021,4797,109.053
2021,4798,102.669
2021,4799,106.323
2021,4800,104.727
2021,4801,99.75
2021,4802,98.7
2021,4803,102.4275
2021,4804,104.727
2021,4805,106.1025
2021,4806,113.9985
2021,4807,116.928
2021,4808,107.2155
2021,4809,104.727
2021,4810,104.727
2021,4811,105.525
2021,4812,107.1
2021,4813,106.2705
2021,4814,105
2021,4815,104.58
2021,4816,104.58
2021,4817,103.257
2021,4818,111.3
2021,4819,114.0825
2021,4820,115.4685
2021,4821,111.3
2021,4822,107.1105
2021,4823,116.025
2021,4824,114.975
2021,4825,113.6205
2021,4826,112.35
2021,4827,113.4
2021,4828,114.6075
2021,4829,114.723
2021,4830,114.5865
2021,4831,113.8725
2021,4832,111.0375
2021,4833,109.095
2021,4834,109.095
2021,4835,110.25
2021,4836,110.3865
2021,4837,110.25
2021,4838,108.444
2021,4839,106.5225
2021,4840,105.8715
2021,4841,106.869
2021,4842,113.8725
2021,4843,116.172
2021,4844,115.5
2021,4845,113.8725
2021,4846,110.25
2021,4847,110.25
2021,4848,106.5225
2021,4849,105
2021,4850,104.7795
2021,4851,105
2021,4852,105.4725
2021,4853,106.5645
2021,4854,109.2
2021,4855,110.5125
2021,4856,110.25
2021,4857,107.205
2021,4858,106.68
2021,4859,107.1
2021,4860,105.2835
2021,4861,105
2021,4862,102.9
2021,4863,100.8
2021,4864,100.5375
2021,4865,100.758
2021,4866,107.1
2021,4867,110.25
2021,4868,110.5125
2021,4869,111.342
2021,4870,109.2
2021,4871,110.775
2021,4872,109.914
2021,4873,107.0475
2021,4874,104.8425
2021,4875,104.1705
2021,4876,104.1705
2021,4877,107.0475
2021,4878,110.9115
2021,4879,112.2555
2021,4880,109.305
2021,4881,102.9105
2021,4882,98.7315
2021,4883,94.0065
2021,4884,83.1495
2021,4885,82.2885
2021,4886,80.535
2021,4887,79.59
2021,4888,89.7225
2021,4889,97.167
2021,4890,103.908
2021,4891,105.0315
2021,4892,105.0315
2021,4893,110.2185
2021,4894,103.6245
2021,4895,100.8105
2021,4896,98.1225
2021,4897,92.4
2021,4898,92.001
2021,4899,93.45
2021,4900,97.0725
2021,4901,100.2225
2021,4902,100.2225
2021,4903,102.9
2021,4904,101.6295
2021,4905,99.9705
2021,4906,96.5265
2021,4907,92.4
2021,4908,98.1225
2021,4909,90.93
2021,4910,81.69
2021,4911,77.1645
2021,4912,81.606
2021,4913,89.3235
2021,4914,94.7205
2021,4915,107.0475
2021,4916,110.3235
2021,4917,111.5415
2021,4918,108.675
2021,4919,108.234
2021,4920,104.8425
2021,4921,100.7475
2021,4922,100.7475
2021,4923,98.1225
2021,4924,98.1225
2021,4925,100.7475
2021,4926,99.834
2021,4927,100.254
2021,4928,94.9725
2021,4929,88.41
2021,4930,90.7935
2021,4931,92.4
2021,4932,98.1225
2021,4933,94.9725
2021,4934,87.1395
2021,4935,81.795
2021,4936,81.585
2021,4937,84.42
2021,4938,92.1585
2021,4939,104.8425
2021,4940,115.143
2021,4941,116.6445
2021,4942,113.6415
2021,4943,101.8605
2021,4944,96.6
2021,4945,91.371
2021,4946,90.93
2021,4947,91.035
2021,4948,92.4
2021,4949,99.393
2021,4950,102.165
2021,4951,107.1
2021,4952,104.013
2021,4953,103.4565
2021,4954,105
2021,4955,108.7695
2021,4956,109.683
2021,4957,110.25
2021,4958,110.25
2021,4959,109.5045
2021,4960,108.7695
2021,4961,108.5805
2021,4962,110.8905
2021,4963,113.6415
2021,4964,112.1295
2021,4965,111.426
2021,4966,108.7695
2021,4967,108.0135
2021,4968,106.428
2021,4969,103.7925
2021,4970,103.7925
2021,4971,103.635
2021,4972,101.3565
2021,4973,106.1235
2021,4974,109.5045
2021,4975,109.767
2021,4976,109.5045
2021,4977,106.428
2021,4978,105.6195
2021,4979,106.05
2021,4980,103.7925
2021,4981,103.6245
2021,4982,101.346
2021,4983,97.7025
2021,4984,93.1875
2021,4985,101.346
2021,4986,103.7925
2021,4987,104.055
2021,4988,104.265
2021,4989,104.265
2021,4990,98.5845
2021,4991,86.7195
2021,4992,83.055
2021,4993,77.805
2021,4994,80.01
2021,4995,77.553
2021,4996,83.7585
2021,4997,102.375
2021,4998,105.8925
2021,4999,107.4675
2021,5000,109.5045
2021,5001,106.491
2021,5002,108.7695
2021,5003,115.059
2021,5004,111.5835
2021,5005,109.767
2021,5006,109.767
2021,5007,108.1605
2021,5008,108.7695
2021,5009,103.2675
2021,5010,101.2725
2021,5011,103.2675
2021,5012,105.903
2021,5013,105
2021,5014,97.251
2021,5015,106.2075
2021,5016,102.375
2021,5017,102.9
2021,5018,103.5825
2021,5019,103.95
2021,5020,105.0315
2021,5021,107.121
2021,5022,107.121
2021,5023,108.3915
2021,5024,108.066
2021,5025,105
2021,5026,103.95
2021,5027,106.239
2021,5028,103.95
2021,5029,99.4875
2021,5030,91.35
2021,5031,92.358
2021,5032,97.1775
2021,5033,96.6
2021,5034,99.75
2021,5035,108.066
2021,5036,112.6125
2021,5037,112.182
2021,5038,107.0895
2021,5039,107.961
2021,5040,106.7745
2021,5041,105.8295
2021,5042,105
2021,5043,103.299
2021,5044,99.7605
2021,5045,106.1025
2021,5046,108.6645
2021,5047,109.221
2021,5048,107.625
2021,5049,106.113
2021,5050,105.126
2021,5051,105
2021,5052,104.139
2021,5053,105.2625
2021,5054,96.789
2021,5055,84
2021,5056,77.1645
2021,5057,74.5395
2021,5058,76.23
2021,5059,97.1775
2021,5060,106.1445
2021,5061,106.6065
2021,5062,98.7
2021,5063,79.1175
2021,5064,78.75
2021,5065,76.2825
2021,5066,77.7
2021,5067,76.8705
2021,5068,76.2825
2021,5069,77.4375
2021,5070,75.495
2021,5071,75.18
2021,5072,71.4
2021,5073,64.0395
2021,5074,62.58
2021,5075,61.11
2021,5076,62.3805
2021,5077,52.605
2021,5078,20.1495
2021,5079,2.8035
2021,5080,13.986
2021,5081,53.235
2021,5082,69.783
2021,5083,75.3585
2021,5084,78.75
2021,5085,80.3775
2021,5086,77.7
2021,5087,80.4825
2021,5088,78.75
2021,5089,73.605
2021,5090,76.6395
2021,5091,77.8575
2021,5092,79.1175
2021,5093,79.6425
2021,5094,79.8105
2021,5095,80.3775
2021,5096,73.227
2021,5097,67.41
2021,5098,68.3445
2021,5099,68.3445
2021,5100,72.9645
2021,5101,75.705
2021,5102,68.2395
2021,5103,67.1895
2021,5104,67.305
2021,5105,70.8645
2021,5106,85.05
2021,5107,105.399
2021,5108,113.8305
2021,5109,116.214
2021,5110,111.174
2021,5111,106.113
2021,5112,105.0315
2021,5113,105.336
2021,5114,105
2021,5115,103.4775
2021,5116,106.0185
2021,5117,106.2285
2021,5118,109.872
2021,5119,110.439
2021,5120,109.9875
2021,5121,109.5255
2021,5122,109.788
2021,5123,109.872
2021,5124,109.872
2021,5125,109.788
2021,5126,108.276
2021,5127,106.113
2021,5128,107.6355
2021,5129,106.113
2021,5130,113.8305
2021,5131,111.111
2021,5132,111.8145
2021,5133,110.2185
2021,5134,106.0185
2021,5135,110.4915
2021,5136,108.3915
2021,5137,106.008
2021,5138,106.008
2021,5139,107.625
2021,5140,110.9325
2021,5141,115.5
2021,5142,117.9885
2021,5143,119.1855
2021,5144,117.1275
2021,5145,113.3265
2021,5146,112.8645
2021,5147,112.896
2021,5148,112.6755
2021,5149,111.636
2021,5150,110.25
2021,5151,105.8925
2021,5152,105.8925
2021,5153,105.8925
2021,5154,112.896
2021,5155,114.261
2021,5156,115.5
2021,5157,113.379
2021,5158,111.3
2021,5159,115.5
2021,5160,107.9925
2021,5161,100.8
2021,5162,98.007
2021,5163,99.561
2021,5164,103.95
2021,5165,114.2295
2021,5166,117.831
2021,5167,120.75
2021,5168,120.414
2021,5169,116.3085
2021,5170,115.5
2021,5171,113.4
2021,5172,110.2605
2021,5173,104.748
2021,5174,95.55
2021,5175,93.3555
2021,5176,100.7685
2021,5177,107.9925
2021,5178,110.25
2021,5179,118.293
2021,5180,122.577
2021,5181,122.703
2021,5182,121.2855
2021,5183,116.2455
2021,5184,113.1375
2021,5185,110.5335
2021,5186,108.8115
2021,5187,107.9925
2021,5188,109.2
2021,5189,111.6885
2021,5190,112.476
2021,5191,118.293
2021,5192,117.705
2021,5193,113.547
2021,5194,107.9925
2021,5195,106.05
2021,5196,102.69
2021,5197,87.15
2021,5198,81.8475
2021,5199,81.6375
2021,5200,81.8475
2021,5201,89.25
2021,5202,105.525
2021,5203,117.5055
2021,5204,121.0335
2021,5205,120.771
2021,5206,117.5055
2021,5207,109.0005
2021,5208,107.982
2021,5209,104.412
2021,5210,103.95
2021,5211,103.95
2021,5212,107.2155
2021,5213,108.402
2021,5214,111.825
2021,5215,113.4105
2021,5216,111.825
2021,5217,109.053
2021,5218,108.234
2021,5219,108.1395
2021,5220,107.982
2021,5221,104.475
2021,5222,88.2105
2021,5223,78.8865
2021,5224,74.6655
2021,5225,74.6655
2021,5226,79.8105
2021,5227,107.0895
2021,5228,109.053
2021,5229,109.2
2021,5230,108.402
2021,5231,106.302
2021,5232,101.85
2021,5233,94.878
2021,5234,93.7125
2021,5235,87.57
2021,5236,87.465
2021,5237,93.45
2021,5238,94.227
2021,5239,93.975
2021,5240,76.755
2021,5241,65.0685
2021,5242,58.716
2021,5243,56.2065
2021,5244,47.25
2021,5245,21
2021,5246,7.35
2021,5247,0.945
2021,5248,2.0265
2021,5249,13.419
2021,5250,62.979
2021,5251,85.05
2021,5252,103.3725
2021,5253,105.693
2021,5254,94.752
2021,5255,106.302
2021,5256,97.4295
2021,5257,94.3635
2021,5258,94.227
2021,5259,93.975
2021,5260,94.3635
2021,5261,94.752
2021,5262,94.227
2021,5263,94.752
2021,5264,77.049
2021,5265,73.5
2021,5266,76.125
2021,5267,76.44
2021,5268,79.8
2021,5269,79.2435
2021,5270,76.02
2021,5271,68.7645
2021,5272,66.1395
2021,5273,75.915
2021,5274,91.5495
2021,5275,107.4675
2021,5276,112.0035
2021,5277,112.9485
2021,5278,112.0035
2021,5279,113.988
2021,5280,111.594
2021,5281,105.147
2021,5282,105
2021,5283,107.4675
2021,5284,111.8985
2021,5285,116.55
2021,5286,117.7155
2021,5287,117.7575
2021,5288,115.9305
2021,5289,113.946
2021,5290,112.6125
2021,5291,112.6125
2021,5292,112.5075
2021,5293,110.25
2021,5294,104.412
2021,5295,102.8475
2021,5296,106.0605
2021,5297,109.494
2021,5298,112.5915
2021,5299,116.172
2021,5300,119.7735
2021,5301,118.0725
2021,5302,115.5
2021,5303,119.175
2021,5304,116.55
2021,5305,112.2135
2021,5306,111.825
2021,5307,115.3005
2021,5308,117.8415
2021,5309,120.372
2021,5310,123.0075
2021,5311,124.95
2021,5312,123.0075
2021,5313,118.503
2021,5314,118.1145
2021,5315,117.621
2021,5316,116.8125
2021,5317,113.064
2021,5318,109.2105
2021,5319,107.121
2021,5320,109.2
2021,5321,109.767
2021,5322,122.1045
2021,5323,126
2021,5324,126
2021,5325,123.0075
2021,5326,118.503
2021,5327,118.503
2021,5328,112.35
2021,5329,108.15
2021,5330,104.454
2021,5331,105.4725
2021,5332,111.0165
2021,5333,120.75
2021,5334,124.4985
2021,5335,127.6905
2021,5336,126
2021,5337,121.968
2021,5338,120.7605
2021,5339,120.5505
2021,5340,120.5505
2021,5341,118.65
2021,5342,115.605
2021,5343,114.24
2021,5344,115.983
2021,5345,120.75
2021,5346,130.9875
2021,5347,131.7015
2021,5348,131.2605
2021,5349,127.365
2021,5350,123.396
2021,5351,123.963
2021,5352,118.02
2021,5353,115.5
2021,5354,112.35
2021,5355,110.7855
2021,5356,112.8225
2021,5357,121.6005
2021,5358,126
2021,5359,126.8085
2021,5360,126
2021,5361,121.6005
2021,5362,118.9125
2021,5363,116.55
2021,5364,117.7995
2021,5365,118.9125
2021,5366,114.7545
2021,5367,112.3605
2021,5368,116.97
2021,5369,129.6855
2021,5370,134.7885
2021,5371,136.5
2021,5372,135.2085
2021,5373,129.339
2021,5374,121.6005
2021,5375,125.181
2021,5376,120.183
2021,5377,112.8855
2021,5378,109.725
2021,5379,106.596
2021,5380,110.25
2021,5381,119.4165
2021,5382,125.181
2021,5383,128.0265
2021,5384,126
2021,5385,123.7635
2021,5386,123.7635
2021,5387,124.656
2021,5388,125.181
2021,5389,125.181
2021,5390,123.7635
2021,5391,120.75
2021,5392,123.7635
2021,5393,123.7635
2021,5394,126.7035
2021,5395,132.3
2021,5396,134.967
2021,5397,134.4105
2021,5398,129.339
2021,5399,130.8195
2021,5400,129.5175
2021,5401,126
2021,5402,123.9525
2021,5403,121.0125
2021,5404,121.0125
2021,5405,123.9525
2021,5406,125.9685
2021,5407,127.575
2021,5408,126.7035
2021,5409,126.021
2021,5410,121.7475
2021,5411,113.4
2021,5412,110.439
2021,5413,100.695
2021,5414,94.227
2021,5415,93.597
2021,5416,95.277
2021,5417,112.686
2021,5418,126.6825
2021,5419,132.279
2021,5420,136.5
2021,5421,136.2165
2021,5422,132.4785
2021,5423,131.1555
2021,5424,129.255
2021,5425,127.575
2021,5426,127.134
2021,5427,126.966
2021,5428,126.966
2021,5429,126.966
2021,5430,122.5875
2021,5431,116.9175
2021,5432,118.6185
2021,5433,113.4
2021,5434,111.2685
2021,5435,106.0185
2021,5436,111.2055
2021,5437,104.79
2021,5438,93.597
2021,5439,88.9035
2021,5440,88.6935
2021,5441,89.2185
2021,5442,100.8735
2021,5443,125.475
2021,5444,128.6145
2021,5445,129.2445
2021,5446,127.134
2021,5447,107.1
2021,5448,93.975
2021,5449,90.132
2021,5450,89.7645
2021,5451,89.2395
2021,5452,89.7645
2021,5453,93.555
2021,5454,94.752
2021,5455,97.5765
2021,5456,93.597
2021,5457,90.1215
2021,5458,89.2395
2021,5459,89.2395
2021,5460,89.2395
